time,ant_id,from_role,to_role,reason,x,y
4761,28,forager,follower,pheromone_sensed,33.19198462243259,287.6654691710615
4807,9,follower,transporter,food_reached_from_trail,242.95602569205994,238.84287239216533
4834,32,follower,transporter,food_reached_from_trail,243.2633747990965,238.51570648262472
4953,41,transporter,follower,food_deposited_at_nest,88.55632310734278,92.22008185217986
5164,86,transporter,follower,food_deposited_at_nest,91.70860455002926,87.62543159410802
5229,65,transporter,follower,food_deposited_at_nest,92.69913805524126,90.28130255418348
5250,83,follower,transporter,food_reached_from_trail,237.04741557692776,238.15307957952126
5267,70,follower,transporter,food_reached_from_trail,239.95622202213448,243.13669434863854
5324,96,follower,transporter,food_reached_from_trail,242.76280569130049,238.18513416181227
5416,34,transporter,follower,food_deposited_at_nest,87.83674649390177,91.73512212079315
5494,5,transporter,follower,food_deposited_at_nest,92.56143100566968,90.62910678787837
5644,3,transporter,follower,food_deposited_at_nest,92.3720384501266,89.31772643086947
5795,88,transporter,follower,food_deposited_at_nest,90.80739704125152,92.35186019682862
5834,4,transporter,follower,food_deposited_at_nest,89.23866222005225,87.16695097487317
6277,47,transporter,follower,food_deposited_at_nest,87.3867889388031,88.87209040778095
6421,39,transporter,follower,food_deposited_at_nest,88.6302463200282,87.47140289783592
6482,24,transporter,follower,food_deposited_at_nest,91.44633387760832,87.81705375431791
6529,98,transporter,follower,food_deposited_at_nest,87.49371522027977,90.713346859993
6648,46,transporter,follower,food_deposited_at_nest,87.09217088456545,90.32849867247965
6814,9,transporter,follower,food_deposited_at_nest,89.04327941637985,87.21469278586137
6844,14,transporter,follower,food_deposited_at_nest,92.31843701645636,91.283286276457
6848,26,transporter,follower,food_deposited_at_nest,91.5683641800339,92.40672234540804
6862,81,follower,transporter,food_reached_from_trail,238.62571053969697,242.9114965992848
7152,75,transporter,follower,food_deposited_at_nest,92.53543919740957,88.54574672056283
7208,12,transporter,follower,food_deposited_at_nest,92.17232582324077,91.6991685031465
7346,23,follower,transporter,food_reached_from_trail,238.43769635146108,243.09779413477486
7396,76,transporter,follower,food_deposited_at_nest,89.6810726350044,87.60079879885184
7408,41,follower,transporter,food_reached_from_trail,237.25771692422822,237.94007200259168
7574,78,follower,transporter,food_reached_from_trail,241.13197512456722,236.58558232007107
7704,48,follower,transporter,food_reached_from_trail,238.67478925226428,243.34164567571952
7727,84,transporter,follower,food_deposited_at_nest,87.4925116613131,89.43480118834995
7885,18,transporter,follower,food_deposited_at_nest,92.0324893121265,91.60634512903766
7975,6,transporter,follower,food_deposited_at_nest,89.74149915631175,92.4202446187114
8027,8,transporter,follower,food_deposited_at_nest,89.26231633384187,92.38249291366445
8039,96,transporter,follower,food_deposited_at_nest,88.13463121817598,92.0696822301709
8096,30,follower,transporter,food_reached_from_trail,238.333792055581,243.00094427790765
8105,73,transporter,follower,food_deposited_at_nest,87.18684884749149,89.6716381611222
8218,82,follower,transporter,food_reached_from_trail,238.5100155584879,243.20983942419826
8221,92,transporter,follower,food_deposited_at_nest,88.0728700086631,88.21207887614646
8257,94,transporter,follower,food_deposited_at_nest,88.59322558855321,92.09578795647899
8271,27,transporter,follower,food_deposited_at_nest,92.79731957377771,89.11948066858832
8318,51,transporter,follower,food_deposited_at_nest,92.25506761429465,88.11462138088437
8335,29,transporter,follower,food_deposited_at_nest,92.55664022426342,91.25638521668266
8370,49,follower,transporter,food_reached_from_trail,239.59618683618328,243.31872324803163
8431,69,transporter,follower,food_deposited_at_nest,91.37206491925993,92.01415765933625
8618,25,transporter,follower,food_deposited_at_nest,88.63818656333527,92.45794121914435
9201,91,follower,transporter,food_reached_from_trail,239.38835725843697,243.48735619008312
9292,20,transporter,follower,food_deposited_at_nest,87.25454819971031,88.793472228111
9497,32,transporter,follower,food_deposited_at_nest,87.6820172202082,88.56892965090024
9505,93,follower,transporter,food_reached_from_trail,239.54398235426726,243.11342590753685
9791,41,transporter,follower,food_deposited_at_nest,91.58841934598142,87.81715364936024
