time,role,sample_count,orientation_order_phi,nematic_order_psi,folded_vector_x,folded_vector_y,sample_too_small,interpretation_warning
5949,transporter,28,-0.38933426577803454,0.4923019400430798,0.4255670588896375,-0.247495209162125,False,
5949,follower,72,-0.49244784285810145,0.5415507612515795,0.44062854935292145,-0.31483917879975704,False,
5950,forager,0,,,,,True,insufficient sample; do not over-interpret
5950,transporter,28,-0.1690971472695312,0.43261753342792775,0.41961713893193225,-0.10525866683482021,False,
5950,follower,72,-0.5215300883778919,0.5313105847618074,0.4196416410260201,-0.3258708802530883,False,
5951,forager,0,,,,,True,insufficient sample; do not over-interpret
5951,transporter,28,-0.208226352903759,0.41241680307159045,0.3892361956533908,-0.13631875677641095,False,
5951,follower,72,-0.5810046333941388,0.5527075273357939,0.4142440366925281,-0.36590639354666493,False,
5952,forager,0,,,,,True,insufficient sample; do not over-interpret
5952,transporter,28,-0.11921062185880145,0.4037928622668668,0.39901643432335243,-0.061923830288077415,False,
5952,follower,72,-0.5820544702172136,0.5742207551530469,0.441522248751167,-0.3671342799388912,False,
5953,forager,0,,,,,True,insufficient sample; do not over-interpret
5953,transporter,28,-0.18091558618782275,0.3998626248317927,0.38926467014800753,-0.091450179398041,False,
5953,follower,72,-0.5189816804665848,0.5585220096506797,0.45999188248612555,-0.3167874734125457,False,
5954,forager,0,,,,,True,insufficient sample; do not over-interpret
5954,transporter,28,-0.17987073319906413,0.47055259754829165,0.46592608323828066,-0.06582273177010553,False,
5954,follower,72,-0.45811450554747235,0.5435455908267973,0.45870254394363147,-0.29160553061780736,False,
5955,forager,0,,,,,True,insufficient sample; do not over-interpret
5955,transporter,28,-0.27579675551889166,0.515479352710234,0.4925949270007983,-0.15188548634955226,False,
5955,follower,72,-0.5925647832833242,0.5764660892229172,0.42606488646026774,-0.3883064054964371,False,
5956,forager,0,,,,,True,insufficient sample; do not over-interpret
5956,transporter,28,-0.38937901421998794,0.5397453424961693,0.4905318329659624,-0.2251745003177764,False,
5956,follower,72,-0.4886492817022467,0.5242023741426769,0.42916424482976095,-0.3010086045556174,False,
5957,forager,0,,,,,True,insufficient sample; do not over-interpret
5957,transporter,28,-0.37047609471086534,0.5290667132755082,0.4833064068781298,-0.21523592675643283,False,
5957,follower,72,-0.7012565135421021,0.563910507828873,0.3553300153003855,-0.4378762851153797,False,
5958,forager,0,,,,,True,insufficient sample; do not over-interpret
5958,transporter,28,-0.3372028714441163,0.49324387214966414,0.45623744161595026,-0.187448430990837,False,
5958,follower,72,-0.6233766890088531,0.5260393369239056,0.36042840747917,-0.38315629588116074,False,
5959,forager,0,,,,,True,insufficient sample; do not over-interpret
5959,transporter,28,-0.21932472572069564,0.48633048048830757,0.47295208538067035,-0.11328575014565256,False,
5959,follower,72,-0.7034612224499597,0.5677040863656766,0.3624832752202651,-0.43691395590193405,False,
5960,forager,0,,,,,True,insufficient sample; do not over-interpret
5960,transporter,28,-0.2739718076139942,0.5010796050264297,0.4790632292573362,-0.14689858047978435,False,
5960,follower,72,-0.59438249325457,0.498091880264555,0.3470121312782901,-0.3573207269823268,False,
5961,forager,0,,,,,True,insufficient sample; do not over-interpret
5961,transporter,28,-0.2911831913757858,0.5169955802650185,0.49165565504718767,-0.15987228300641712,False,
5961,follower,72,-0.5729677169969288,0.5105451398478204,0.3730396348712369,-0.3485653032609022,False,
5962,forager,0,,,,,True,insufficient sample; do not over-interpret
5962,transporter,28,-0.41165448162371004,0.5096146941042481,0.45145600286876436,-0.23642041773231984,False,
5962,follower,72,-0.658214441321539,0.5438274472677449,0.3520177690016766,-0.4145259735032705,False,
5963,forager,0,,,,,True,insufficient sample; do not over-interpret
5963,transporter,28,-0.4184087696515508,0.5289333781096562,0.46792739776058434,-0.2466058979495431,False,
5963,follower,72,-0.4868986359961683,0.45349054059622035,0.345825776687347,-0.2933567837784655,False,
5964,forager,0,,,,,True,insufficient sample; do not over-interpret
5964,transporter,28,-0.4108335720879473,0.5088692345320316,0.44244233869449295,-0.25138153230450994,False,
5964,follower,72,-0.6787322478208969,0.5554985930373779,0.35369813201351114,-0.4283413571868343,False,
5965,forager,0,,,,,True,insufficient sample; do not over-interpret
5965,transporter,28,-0.11817102517329117,0.479886105784976,0.4757522129867751,-0.06285305373373154,False,
5965,follower,72,-0.594499468269293,0.49489734298019217,0.3359997331024595,-0.3633559679486907,False,
5966,forager,0,,,,,True,insufficient sample; do not over-interpret
5966,transporter,28,-0.06939797655504189,0.5253410075948979,0.5247889244566633,-0.024078185738156184,False,
5966,follower,72,-0.7219981735982535,0.5705067807429034,0.3604124130821198,-0.44224527060213403,False,
5967,forager,0,,,,,True,insufficient sample; do not over-interpret
5967,transporter,28,-0.18249093641377437,0.5509069917173611,0.5400727493471285,-0.1087195425657518,False,
5967,follower,72,-0.6829708651338757,0.5462393850923599,0.3560008651932994,-0.4142956067926641,False,
5968,forager,0,,,,,True,insufficient sample; do not over-interpret
5968,transporter,28,-0.4097118808279577,0.6304695275115684,0.5741357974642104,-0.2604993496936134,False,
5968,follower,72,-0.588268566858332,0.5004947667418281,0.3617889618548658,-0.34583776343241557,False,
5969,forager,0,,,,,True,insufficient sample; do not over-interpret
5969,transporter,28,-0.37905294940462225,0.5911834974509321,0.5376307521999699,-0.24586805800512362,False,
5969,follower,72,-0.4245830667579836,0.4345629084637487,0.3598489365167821,-0.24362607475435244,False,
5970,forager,0,,,,,True,insufficient sample; do not over-interpret
5970,transporter,28,-0.2923614302637925,0.5520468868519098,0.5180840675184125,-0.1906427661005323,False,
5970,follower,72,-0.6081115531314192,0.5202754578000482,0.3695460807462829,-0.3662270418662602,False,
5971,forager,0,,,,,True,insufficient sample; do not over-interpret
5971,transporter,28,-0.27011983920700655,0.5461482872994645,0.5191784560574058,-0.16950422556970923,False,
5971,follower,72,-0.5450412182880653,0.49598935921983384,0.3779499394656639,-0.32118419593311615,False,
5972,forager,0,,,,,True,insufficient sample; do not over-interpret
5972,transporter,28,-0.3307738069742724,0.574655252294433,0.5347878670837148,-0.2103107134922743,False,
5972,follower,72,-0.6709604796844714,0.5466370948624697,0.3666073063491159,-0.4054765053750047,False,
5973,forager,0,,,,,True,insufficient sample; do not over-interpret
5973,transporter,28,-0.4279644080466606,0.6200741292903963,0.5520918427773438,-0.28228801418756666,False,
5973,follower,72,-0.6739524880750072,0.5172075368008804,0.32181243293982403,-0.40489553483458585,False,
5974,forager,0,,,,,True,insufficient sample; do not over-interpret
5974,transporter,28,-0.22378001728605182,0.582385729499395,0.5605219150258828,-0.15807694550521784,False,
5974,follower,72,-0.46930953857952606,0.46846106950558364,0.37479556253889396,-0.2810410289325551,False,
5975,forager,0,,,,,True,insufficient sample; do not over-interpret
5975,transporter,28,-0.21677976546468133,0.5834141852363797,0.5647132561528397,-0.1465300305749164,False,
5975,follower,72,-0.5379978531171092,0.5099223788513619,0.3956394126748654,-0.3216990637097339,False,
5976,forager,0,,,,,True,insufficient sample; do not over-interpret
5976,transporter,28,-0.25543803468069043,0.5967415081138517,0.5698366074777883,-0.1771628298605528,False,
5976,follower,72,-0.4506287290059543,0.5011777034974759,0.42427021467360615,-0.2667843237969878,False,
5977,forager,0,,,,,True,insufficient sample; do not over-interpret
5977,transporter,28,-0.5430895596429239,0.6693678023313796,0.5677337103303188,-0.35458664519763083,False,
5977,follower,72,-0.3993264012919469,0.46207509219510184,0.3991990954683953,-0.23270898780306462,False,
5978,forager,0,,,,,True,insufficient sample; do not over-interpret
5978,transporter,28,-0.5313677097009352,0.6782067891647074,0.5792799831198813,-0.35270263682843656,False,
5978,follower,72,-0.5516709933451077,0.5123341744669141,0.3845674708930427,-0.3385176016954261,False,
5979,forager,0,,,,,True,insufficient sample; do not over-interpret
5979,transporter,28,-0.5580857281449796,0.6923352786615107,0.5793418414450162,-0.379066180014004,False,
5979,follower,72,-0.5527758124534657,0.4957095152758055,0.3771306810499536,-0.3217147384652624,False,
5980,forager,0,,,,,True,insufficient sample; do not over-interpret
5980,transporter,28,-0.3846524619267025,0.6257045533352233,0.5730188482331169,-0.25130775482269435,False,
5980,follower,72,-0.5862512043264168,0.520116475310438,0.38380601318794455,-0.35101864926258375,False,
5981,forager,0,,,,,True,insufficient sample; do not over-interpret
5981,transporter,28,-0.4069501799527075,0.6497737886243248,0.5905109773294124,-0.27111392814953444,False,
5981,follower,72,-0.45765253665233213,0.5019873696837506,0.4245024220400368,-0.2679347178029621,False,
5982,forager,0,,,,,True,insufficient sample; do not over-interpret
5982,transporter,28,-0.3022123252444836,0.5997861908028019,0.5695973014955704,-0.18788929934059412,False,
5982,follower,72,-0.6161981893186385,0.5575221150010309,0.3992416422491694,-0.38914909714582263,False,
5983,forager,0,,,,,True,insufficient sample; do not over-interpret
5983,transporter,28,-0.31994270697275246,0.6356352140342936,0.6013520632991997,-0.20593159370581665,False,
5983,follower,72,-0.6231608752306964,0.5272672861290808,0.3674195935417528,-0.37817143374868906,False,
5984,forager,0,,,,,True,insufficient sample; do not over-interpret
5984,transporter,28,-0.29729813256295984,0.5965648508197061,0.5674588749256391,-0.18406533215591186,False,
5984,follower,72,-0.5737479181638788,0.5216559873522962,0.3917164428782308,-0.34450427794052835,False,
5985,forager,0,,,,,True,insufficient sample; do not over-interpret
5985,transporter,28,-0.299656558030631,0.5943048775192203,0.5634177777292199,-0.18909969640854227,False,
5985,follower,72,-0.6257546087845698,0.5530847562371797,0.3950303128914126,-0.38710954454631197,False,
5986,forager,0,,,,,True,insufficient sample; do not over-interpret
5986,transporter,28,-0.39829797416125257,0.6159776846692148,0.5602836723832986,-0.2559506094369209,False,
5986,follower,72,-0.7047264626948727,0.5978182289192473,0.38977246225385276,-0.45328143850891855,False,
5987,forager,0,,,,,True,insufficient sample; do not over-interpret
5987,transporter,28,-0.38482436095281286,0.5816141499309296,0.5247601041652971,-0.2508024172058643,False,
5987,follower,72,-0.5216107706769721,0.5199872707964229,0.40762059445576787,-0.322850139795291,False,
5988,forager,0,,,,,True,insufficient sample; do not over-interpret
5988,transporter,28,-0.3059226470266602,0.5471567285585317,0.5119838458913423,-0.19301043275736413,False,
5988,follower,72,-0.48922496340656685,0.4979822549328622,0.4016447053752029,-0.2943940503340456,False,
5989,forager,0,,,,,True,insufficient sample; do not over-interpret
5989,transporter,28,-0.323024434315111,0.5365753657917577,0.4906870261682566,-0.2171160185815668,False,
5989,follower,72,-0.6736427672343006,0.5663405392125256,0.37550553964008454,-0.4239542381615534,False,
5990,forager,0,,,,,True,insufficient sample; do not over-interpret
5990,transporter,28,-0.3245343299587412,0.5013539535469492,0.45738576095388395,-0.2053145207085779,False,
5990,follower,72,-0.6053278341037721,0.5269586122797756,0.37204475585302943,-0.37318638600314274,False,
5991,forager,0,,,,,True,insufficient sample; do not over-interpret
5991,transporter,28,-0.4078043961011009,0.5551030296378849,0.4931667795333832,-0.25480561429809573,False,
5991,follower,72,-0.6230921802255023,0.5533717503837162,0.38947487696662086,-0.3931025493870188,False,
5992,forager,0,,,,,True,insufficient sample; do not over-interpret
5992,transporter,28,-0.47951546129245565,0.5850838978881128,0.49115756514177483,-0.31794246928013686,False,
5992,follower,72,-0.5907860622365358,0.5508269413240906,0.4084643661182183,-0.36954997077539503,False,
5993,forager,0,,,,,True,insufficient sample; do not over-interpret
5993,transporter,28,-0.46156548031791467,0.6137246113465689,0.524587816789077,-0.31853653016407213,False,
5993,follower,72,-0.6066757197704776,0.5669223438885318,0.4157305136908204,-0.38544660328822883,False,
5994,forager,0,,,,,True,insufficient sample; do not over-interpret
5994,transporter,28,-0.4977246058481556,0.6192677426758358,0.5174943410737379,-0.34013547900135777,False,
5994,follower,72,-0.42327378431908147,0.5492643903944487,0.48399868313568045,-0.259685666293526,False,
5995,forager,0,,,,,True,insufficient sample; do not over-interpret
5995,transporter,28,-0.47502959697704206,0.6027956069254343,0.5095126230752506,-0.32211710705204777,False,
5995,follower,72,-0.38847555631370867,0.4979595513071128,0.44367689767486856,-0.22608521669402729,False,
5996,forager,0,,,,,True,insufficient sample; do not over-interpret
5996,transporter,28,-0.4496237500985493,0.6086745011221049,0.5294184843971073,-0.3003343415177711,False,
5996,follower,72,-0.3960830687897798,0.4979589471024003,0.44122640291862386,-0.23082975190998084,False,
5997,forager,0,,,,,True,insufficient sample; do not over-interpret
5997,transporter,28,-0.3073055665479751,0.6015727483190486,0.5689556195811579,-0.19539517513785762,False,
5997,follower,72,-0.4932854071507779,0.5167869503592394,0.41961571428505734,-0.3016478151531088,False,
5998,forager,0,,,,,True,insufficient sample; do not over-interpret
5998,transporter,28,-0.28436741091263107,0.5995436918832001,0.5734854865405742,-0.1748343078582074,False,
5998,follower,72,-0.5336708259312654,0.5533589019847673,0.43798529418498017,-0.3381936671250421,False,
5999,forager,0,,,,,True,insufficient sample; do not over-interpret
5999,transporter,28,-0.2574003351151782,0.576617642925713,0.5548072435350553,-0.1570886012867867,False,
5999,follower,72,-0.21870087299047283,0.44083995817680355,0.42343576997109733,-0.12264590263971245,False,
6000,forager,0,,,,,True,insufficient sample; do not over-interpret
6000,transporter,28,-0.29749826137246693,0.5548192645838554,0.5301573675929363,-0.16357744936359175,False,
6000,follower,72,-0.3160917007959001,0.4398835629137987,0.4026269905557551,-0.17716956679337956,False,
6001,forager,0,,,,,True,insufficient sample; do not over-interpret
6001,transporter,28,-0.3288466671243705,0.5862418234184466,0.5575265525771803,-0.18122808473409857,False,
6001,follower,72,-0.5193569775420754,0.47461517365795647,0.36815845497068006,-0.2995311588131925,False,
6002,forager,0,,,,,True,insufficient sample; do not over-interpret
6002,transporter,28,-0.4091845190786225,0.579106436493751,0.5269901795239451,-0.2400950134297068,False,
6002,follower,72,-0.27706974396818007,0.42746171115439935,0.40630542665877756,-0.1328134585449678,False,
6003,forager,0,,,,,True,insufficient sample; do not over-interpret
6003,transporter,28,-0.377293243001711,0.571997599533861,0.5246185337645446,-0.22794000943941048,False,
6003,follower,72,-0.33465417136071923,0.45275890888373393,0.41730819412416936,-0.17562602509427197,False,
6004,forager,0,,,,,True,insufficient sample; do not over-interpret
6004,transporter,28,-0.3228547301175261,0.571833351576723,0.5393719587025749,-0.18992438532430697,False,
6004,follower,72,-0.42577340788032614,0.481849617296175,0.4152877930818197,-0.2443667379282664,False,
6005,forager,0,,,,,True,insufficient sample; do not over-interpret
6005,transporter,28,-0.2593252751817806,0.5589830337614389,0.5372428879237857,-0.1543765247971741,False,
6005,follower,72,-0.45165109675243287,0.5018911827224215,0.43268054159893043,-0.2543271676722079,False,
6006,forager,0,,,,,True,insufficient sample; do not over-interpret
6006,transporter,28,-0.3832357285667883,0.5719246916978953,0.517040560585125,-0.2444727217575657,False,
6006,follower,72,-0.48141931376074126,0.5194996798065722,0.4378606647308507,-0.2795674437422724,False,
6007,forager,0,,,,,True,insufficient sample; do not over-interpret
6007,transporter,28,-0.41676269622935996,0.6153840420125729,0.5508290577216186,-0.2743808818654205,False,
6007,follower,72,-0.5564262772817705,0.5652445249479585,0.44767554602195125,-0.34509126108551513,False,
6008,forager,0,,,,,True,insufficient sample; do not over-interpret
6008,transporter,28,-0.47994882976717207,0.6632435319923884,0.5794082629091392,-0.3227662429721427,False,
6008,follower,72,-0.5281233303978995,0.5789487996364662,0.4836798809047097,-0.31817524323635077,False,
6009,forager,0,,,,,True,insufficient sample; do not over-interpret
6009,transporter,28,-0.46705569755832255,0.6476170974680213,0.5750964124164,-0.29777847699034715,False,
6009,follower,72,-0.2901022509218046,0.5095335066896816,0.48516634774712863,-0.15568561093818514,False,
6010,forager,0,,,,,True,insufficient sample; do not over-interpret
6010,transporter,28,-0.46138630067239655,0.6296785464275921,0.5593472927883886,-0.2891810468918493,False,
6010,follower,72,-0.35036627825247174,0.4954168628584386,0.4505549841625207,-0.2060050345278185,False,
6011,forager,0,,,,,True,insufficient sample; do not over-interpret
6011,transporter,28,-0.46188235710401676,0.6079964593916422,0.5393126914150849,-0.28071607633227963,False,
6011,follower,72,-0.4446891461649353,0.5011827498990117,0.42568126461609374,-0.2645365943516671,False,
6012,forager,0,,,,,True,insufficient sample; do not over-interpret
6012,transporter,28,-0.4283507719345305,0.6075051006578821,0.549715648572217,-0.2586023067185796,False,
6012,follower,72,-0.4881408865775019,0.5177068389090229,0.43003111114205583,-0.2882596303735607,False,
6013,forager,0,,,,,True,insufficient sample; do not over-interpret
6013,transporter,28,-0.3578547795647062,0.5805737443537635,0.5394628874318717,-0.2145825382378932,False,
6013,follower,72,-0.3225957525170251,0.49795634377272,0.4645035572659329,-0.17943512919935584,False,
6014,forager,0,,,,,True,insufficient sample; do not over-interpret
6014,transporter,28,-0.3285864141487486,0.5687074090963412,0.5352830561011396,-0.1920941618376193,False,
6014,follower,72,-0.3788990222581774,0.4931771085612084,0.4425199884021367,-0.21771476815633506,False,
6015,forager,0,,,,,True,insufficient sample; do not over-interpret
6015,transporter,28,-0.35225482398475194,0.575898927705408,0.5373767491805802,-0.2070888803686727,False,
6015,follower,72,-0.4653143202025895,0.4930652596511932,0.4106713050083205,-0.2728780488014042,False,
6016,forager,0,,,,,True,insufficient sample; do not over-interpret
6016,transporter,28,-0.2868816128631302,0.5885697123235258,0.5680658316885548,-0.15399843224068369,False,
6016,follower,72,-0.24915986994009545,0.43979811472518526,0.4212099279940996,-0.12650920233339796,False,
6017,forager,0,,,,,True,insufficient sample; do not over-interpret
6017,transporter,28,-0.2351663683607231,0.5900523506208861,0.5777560545885981,-0.11983204020398665,False,
6017,follower,72,-0.4709944077195068,0.49260661335863104,0.41403114223089355,-0.26690726626984396,False,
6018,forager,0,,,,,True,insufficient sample; do not over-interpret
6018,transporter,28,-0.28025433183634885,0.6068927272556962,0.5855429386059725,-0.15955641461420234,False,
6018,follower,72,-0.46966848162044644,0.5072586128379514,0.42618591008188456,-0.2750942935539712,False,
6019,forager,0,,,,,True,insufficient sample; do not over-interpret
6019,transporter,28,-0.27430529221782673,0.6230706947861459,0.6047240688541405,-0.15008627935218882,False,
6019,follower,72,-0.5392369809911145,0.5506410049201004,0.44101517299840565,-0.32971371443208786,False,
6020,forager,0,,,,,True,insufficient sample; do not over-interpret
6020,transporter,28,-0.34838719729966033,0.6167077113479345,0.5848667446072142,-0.19559982691343786,False,
6020,follower,72,-0.5166263592289803,0.5492604767306534,0.44773726067611197,-0.31814841929614535,False,
6021,forager,0,,,,,True,insufficient sample; do not over-interpret
6021,transporter,28,-0.2909635012811681,0.6052057253122002,0.5890936764046505,-0.13871773632351164,False,
6021,follower,72,-0.327788046362755,0.4589893186380499,0.42190847302796225,-0.1807330490282134,False,
6022,forager,0,,,,,True,insufficient sample; do not over-interpret
6022,transporter,28,-0.3257352913567866,0.6298372557097176,0.6077022393225796,-0.1655081780525372,False,
6022,follower,72,-0.4638060573441578,0.5153077879985584,0.43690328356261776,-0.2732354976648714,False,
6023,forager,0,,,,,True,insufficient sample; do not over-interpret
6023,transporter,28,-0.2507908967292704,0.6439305578608646,0.630739797535856,-0.1296683120559214,False,
6023,follower,72,-0.48093131718220394,0.5503608108413205,0.47742053126930784,-0.27380039889022734,False,
6024,forager,0,,,,,True,insufficient sample; do not over-interpret
6024,transporter,28,-0.2802442851603173,0.6068372570615723,0.5878600684055587,-0.15057223028242847,False,
6024,follower,72,-0.3914763123124367,0.517390308710861,0.46490109301768595,-0.2270676226565138,False,
6025,forager,0,,,,,True,insufficient sample; do not over-interpret
6025,transporter,28,-0.288155411251526,0.6093009992314232,0.5883175846366989,-0.1585248474897592,False,
6025,follower,72,-0.46925533865973396,0.5478149132172765,0.46984183990084866,-0.2816910091249584,False,
6026,forager,0,,,,,True,insufficient sample; do not over-interpret
6026,transporter,28,-0.35928394757995186,0.6068371946047627,0.5695474686431228,-0.2094446507266054,False,
6026,follower,72,-0.35101533669775353,0.50529906966082,0.45653647150072374,-0.2165677722787007,False,
6027,forager,0,,,,,True,insufficient sample; do not over-interpret
6027,transporter,28,-0.30503612178356854,0.5579696812308547,0.5252613089637033,-0.18823050358164242,False,
6027,follower,72,-0.41919416122365505,0.5214648287394031,0.45248067954133586,-0.2592041709811514,False,
6028,forager,0,,,,,True,insufficient sample; do not over-interpret
6028,transporter,28,-0.32748833977494096,0.5694390780652806,0.5293141581909597,-0.20996996348628633,False,
6028,follower,72,-0.6178789609560017,0.5723986712674446,0.4280028397381071,-0.3800707934646548,False,
6029,forager,0,,,,,True,insufficient sample; do not over-interpret
6029,transporter,28,-0.3234881988600345,0.549865502120301,0.5112312960017557,-0.2024713125614987,False,
6029,follower,72,-0.5002088789732899,0.5420848886053634,0.44602674078051785,-0.3080846847264531,False,
6030,forager,0,,,,,True,insufficient sample; do not over-interpret
6030,transporter,28,-0.3847176790808552,0.5635852724658243,0.5081159431286315,-0.24381662715836014,False,
6030,follower,72,-0.40316901707522984,0.5356443556024527,0.4716094835708987,-0.2539672630374967,False,
6031,forager,0,,,,,True,insufficient sample; do not over-interpret
6031,transporter,28,-0.4060978525443591,0.5745020858641906,0.5111078286872781,-0.2623383961925548,False,
6031,follower,72,-0.5919498960297265,0.5723854561940714,0.42943468426991716,-0.3784322428235891,False,
6032,forager,0,,,,,True,insufficient sample; do not over-interpret
6032,transporter,28,-0.3780156404913052,0.599490413532401,0.5455289459841894,-0.248569758841715,False,
6032,follower,72,-0.5283826944368618,0.5713151105019024,0.46082194274467764,-0.3377041494752797,False,
6033,forager,0,,,,,True,insufficient sample; do not over-interpret
6033,transporter,28,-0.3779448195826856,0.6111328085517994,0.5532154832919337,-0.25968430590715813,False,
6033,follower,72,-0.5982393117073153,0.6051021638770101,0.4534756205010674,-0.4006351087209057,False,
6034,forager,0,,,,,True,insufficient sample; do not over-interpret
6034,transporter,28,-0.2485585697437954,0.5851401981633015,0.5617275664420281,-0.16386333514763055,False,
6034,follower,72,-0.6909676747782959,0.628878252373986,0.4341780876326303,-0.4549475184333142,False,
6035,forager,0,,,,,True,insufficient sample; do not over-interpret
6035,transporter,28,-0.22120479089259773,0.5840495058040727,0.5673394409376848,-0.13870754841210584,False,
6035,follower,72,-0.3704079848749564,0.5080350067654107,0.4564438545395288,-0.223066303488959,False,
6036,forager,0,,,,,True,insufficient sample; do not over-interpret
6036,transporter,28,-0.5514007277992911,0.6553726689477566,0.531162078476421,-0.3839012654216108,False,
6036,follower,72,-0.35523833551754225,0.531673845387736,0.4840063984175475,-0.22003382503664412,False,
6037,forager,0,,,,,True,insufficient sample; do not over-interpret
6037,transporter,28,-0.6785155545033081,0.7045394801439335,0.5184262790049249,-0.47708497389730475,False,
6037,follower,72,-0.41307053026310725,0.5545716102069375,0.4878466818970829,-0.26373336119937824,False,
6038,forager,0,,,,,True,insufficient sample; do not over-interpret
6038,transporter,28,-0.6940540715724054,0.6916874905629204,0.4974413388265493,-0.48060763521575517,False,
6038,follower,72,-0.5622373153201945,0.5921778521504283,0.47242616346217603,-0.3570547978306744,False,
6039,forager,0,,,,,True,insufficient sample; do not over-interpret
6039,transporter,28,-0.5738023532499764,0.6609045370860435,0.5228266982400046,-0.40428585276802914,False,
6039,follower,72,-0.6478701481157015,0.6021021513010031,0.4371889893628917,-0.41399612097355376,False,
6040,forager,0,,,,,True,insufficient sample; do not over-interpret
6040,transporter,28,-0.5782836744411083,0.6365885003406128,0.49703794617561875,-0.39774137178251034,False,
6040,follower,72,-0.5144786047473229,0.5267765683872861,0.4147949582768372,-0.32471325133108137,False,
6041,forager,0,,,,,True,insufficient sample; do not over-interpret
6041,transporter,28,-0.502750906601772,0.6325254861516839,0.5226649551915432,-0.35624406696258987,False,
6041,follower,72,-0.6394822114145198,0.5669138786702418,0.38871198835840487,-0.4126673429475525,False,
6042,forager,0,,,,,True,insufficient sample; do not over-interpret
6042,transporter,28,-0.5090778390125326,0.6138167549365824,0.49756124636839555,-0.3594493215367156,False,
6042,follower,72,-0.6745824351726024,0.6079474791077982,0.4185684384825288,-0.44090883372849804,False,
6043,forager,0,,,,,True,insufficient sample; do not over-interpret
6043,transporter,28,-0.35797736732256574,0.5807311327319032,0.5086666299711864,-0.2801908422447736,False,
6043,follower,72,-0.6629767832354871,0.6187544973646508,0.4362158106821126,-0.4388312825220291,False,
6044,forager,0,,,,,True,insufficient sample; do not over-interpret
6044,transporter,28,-0.26503353497107707,0.5777738174606386,0.5410214699830436,-0.20277660900711894,False,
6044,follower,72,-0.3431062034777923,0.4912655186001604,0.4324415807920022,-0.2331010273842626,False,
6045,forager,0,,,,,True,insufficient sample; do not over-interpret
6045,transporter,28,-0.4076690957952983,0.6139473949433913,0.5383589525091991,-0.29512885662194144,False,
6045,follower,72,-0.5834455883829375,0.5942570687509762,0.44072352823902194,-0.39862794108924493,False,
6046,forager,0,,,,,True,insufficient sample; do not over-interpret
6046,transporter,28,-0.5310088195524173,0.6719248251179354,0.5471044878784246,-0.390076466802414,False,
6046,follower,72,-0.6827900704196961,0.6212137554153733,0.4195522401967262,-0.45812929142675407,False,
6047,forager,0,,,,,True,insufficient sample; do not over-interpret
6047,transporter,28,-0.5606204214770624,0.680666184954217,0.5358657892408348,-0.41970741149213175,False,
6047,follower,72,-0.6344638914955005,0.5857976440987605,0.4157188497595849,-0.41271869086125196,False,
6048,forager,0,,,,,True,insufficient sample; do not over-interpret
6048,transporter,28,-0.35759559853250816,0.6318143725327987,0.5657044663320873,-0.28136783417964195,False,
6048,follower,72,-0.6473429246390601,0.5983034569783271,0.4209862840906915,-0.42513242082876784,False,
6049,forager,0,,,,,True,insufficient sample; do not over-interpret
6049,transporter,28,-0.39702032373726176,0.6228403939069223,0.5423373056233063,-0.3062685148874801,False,
6049,follower,72,-0.39707473628402756,0.4770783128684972,0.40204954097299195,-0.25682656251419594,False,
6050,forager,0,,,,,True,insufficient sample; do not over-interpret
6050,transporter,28,-0.4269891409199357,0.6432629776925313,0.5509940813078,-0.331952979853526,False,
6050,follower,72,-0.5071664803623857,0.5518902100842538,0.43839239491738236,-0.33525350418070743,False,
6051,forager,0,,,,,True,insufficient sample; do not over-interpret
6051,transporter,28,-0.30941451374630036,0.6169257007483583,0.5627026679140458,-0.2529091294640587,False,
6051,follower,72,-0.5093217941147871,0.5531478844419356,0.4424781709244521,-0.3319422394302063,False,
6052,forager,0,,,,,True,insufficient sample; do not over-interpret
6052,transporter,28,-0.29767915992586375,0.5864861314351579,0.5302849992188244,-0.25052704837855067,False,
6052,follower,72,-0.5773257117060955,0.5584431741900598,0.4151681858919417,-0.3734891647995476,False,
6053,forager,0,,,,,True,insufficient sample; do not over-interpret
6053,transporter,28,-0.22719518371657701,0.5900265673416499,0.5593336755977066,-0.18782222848036392,False,
6053,follower,72,-0.7590772422470031,0.6438583784938474,0.4053042486986105,-0.5002819980206977,False,
6054,forager,0,,,,,True,insufficient sample; do not over-interpret
6054,transporter,28,-0.34042032059948324,0.6113300450687577,0.5528899893127893,-0.26083919130658456,False,
6054,follower,72,-0.583370645085114,0.5606851633587749,0.4139109061011879,-0.3782137150093182,False,
6055,forager,0,,,,,True,insufficient sample; do not over-interpret
6055,transporter,28,-0.3530985930011286,0.6015078936662015,0.5369105742152467,-0.27118034854798106,False,
6055,follower,72,-0.4826039396731321,0.5282025076042927,0.4233697972466938,-0.3158415802562357,False,
6056,forager,0,,,,,True,insufficient sample; do not over-interpret
6056,transporter,28,-0.26930240115444015,0.5490420064254332,0.510474649727286,-0.2021453853182658,False,
6056,follower,72,-0.6695102975304434,0.615099012828691,0.4267688790016753,-0.44296175850572417,False,
6057,forager,0,,,,,True,insufficient sample; do not over-interpret
6057,transporter,28,-0.3159042445329542,0.5753724436552278,0.5249189570924571,-0.23561310957320591,False,
6057,follower,72,-0.4901476654008192,0.5014417863597547,0.40044374673029764,-0.3018089972354421,False,
6058,forager,0,,,,,True,insufficient sample; do not over-interpret
