time,sensing_steps,hit_count,miss_rate,mean_candidate_cell_count,mean_hit_axis_error_deg,mean_local_continuity_axis_change_deg
6614,76,72,0.05263157894736842,4.342105263157895,38.658119836386355,9.21179166581302
6615,76,72,0.05263157894736842,4.2894736842105265,39.07374943053634,9.640807628669572
6616,76,71,0.06578947368421052,4.328947368421052,41.52465580805455,9.734581446853495
6617,76,72,0.05263157894736842,4.2894736842105265,43.82255543628184,8.21125372110823
6618,76,70,0.07894736842105263,4.223684210526316,41.65902659557591,10.10263703619703
6619,76,71,0.06578947368421052,4.328947368421052,43.76377879735527,10.11371944657815
6620,76,71,0.06578947368421052,4.434210526315789,44.933395941617974,10.697513558865378
6621,76,70,0.07894736842105263,4.328947368421052,42.418120665380044,9.023455917341906
6622,76,70,0.07894736842105263,4.315789473684211,41.73690081541026,10.429517043389753
6623,76,70,0.07894736842105263,4.342105263157895,41.67869097571007,8.850295406102228
6624,76,72,0.05263157894736842,4.447368421052632,41.69379202969379,10.994936350686375
6625,76,74,0.02631578947368421,4.657894736842105,40.867268655813405,10.20958589726686
6626,76,74,0.02631578947368421,4.697368421052632,37.17810774674359,12.539633846824097
6627,76,73,0.039473684210526314,4.434210526315789,39.769860443005065,10.961029338522009
6628,76,73,0.039473684210526314,4.381578947368421,41.50586014305576,10.381354398540013
6629,76,73,0.039473684210526314,4.355263157894737,46.364737444750304,12.099498550106299
6630,76,73,0.039473684210526314,4.302631578947368,44.300813176968006,10.353098395861132
6631,76,73,0.039473684210526314,4.302631578947368,41.972691670906926,11.512561235594662
6632,76,73,0.039473684210526314,4.302631578947368,45.98153954836881,9.101655477054221
6633,76,74,0.02631578947368421,4.315789473684211,44.176696701297566,9.634248679999693
6634,76,74,0.02631578947368421,4.394736842105263,44.35047026667221,12.746873578576237
6635,76,74,0.02631578947368421,4.368421052631579,44.204424515143664,13.124986649380192
6636,76,74,0.02631578947368421,4.328947368421052,43.74419174532248,9.63308909915877
6637,76,74,0.02631578947368421,4.434210526315789,40.271450752347036,13.590843933871264
6638,76,73,0.039473684210526314,4.4868421052631575,41.890213549361356,11.333188211491441
6639,76,74,0.02631578947368421,4.578947368421052,40.51179300910581,10.983290007953265
6640,76,74,0.02631578947368421,4.5394736842105265,42.25587511666975,11.450216686680575
6641,76,74,0.02631578947368421,4.526315789473684,43.335246556544924,11.568311935945356
6642,76,73,0.039473684210526314,4.447368421052632,42.408625604791716,11.30524530154265
6643,76,72,0.05263157894736842,4.4868421052631575,41.428403907340794,10.884448135941875
6644,76,72,0.05263157894736842,4.315789473684211,38.82867847167957,8.752741074505927
6645,76,72,0.05263157894736842,4.25,42.7602223607812,11.376498705444645
6646,76,71,0.06578947368421052,4.2894736842105265,43.67036628813229,7.3390728667010325
6647,76,71,0.06578947368421052,4.302631578947368,43.03524925991896,8.17169514513548
6648,76,70,0.07894736842105263,4.2368421052631575,43.47889424942067,7.386004734251503
6649,77,72,0.06493506493506493,4.181818181818182,43.2723429763475,7.173144330799813
6650,77,72,0.06493506493506493,4.12987012987013,41.629790218875854,6.7018264305907085
6651,77,72,0.06493506493506493,4.181818181818182,41.6557223201776,8.095067890279788
6652,77,72,0.06493506493506493,4.246753246753247,44.14684781209456,8.614100465917524
6653,77,72,0.06493506493506493,4.337662337662338,43.83756104498833,9.267937907434414
6654,77,73,0.05194805194805195,4.363636363636363,43.685816432887776,11.743568747277637
6655,77,72,0.06493506493506493,4.324675324675325,42.38155137731641,11.375359289327534
6656,77,73,0.05194805194805195,4.363636363636363,42.300205560233906,9.369508508716141
6657,77,72,0.06493506493506493,4.402597402597403,39.68477484593015,11.271657620030028
6658,77,73,0.05194805194805195,4.363636363636363,42.28992561646649,7.324006731610148
6659,77,72,0.06493506493506493,4.324675324675325,44.364514954050804,10.439839882856923
6660,77,72,0.06493506493506493,4.363636363636363,43.13556111419478,8.045295024077863
6661,77,73,0.05194805194805195,4.571428571428571,43.47337298363992,11.061567906977386
6662,77,74,0.03896103896103896,4.6103896103896105,41.423508023241126,11.704986058130885
6663,77,74,0.03896103896103896,4.558441558441558,38.05933381892168,9.64726763489863
6664,77,74,0.03896103896103896,4.662337662337662,40.65696821214655,12.534263182354296
6665,77,73,0.05194805194805195,4.597402597402597,40.155805151482646,11.258911424135789
6666,77,73,0.05194805194805195,4.584415584415584,42.80669980308521,7.171178733935262
6667,77,73,0.05194805194805195,4.51948051948052,41.58514082533982,10.113487209697535
6668,77,73,0.05194805194805195,4.441558441558442,41.436525483928754,8.97935634036565
6669,77,73,0.05194805194805195,4.532467532467533,41.98374454837326,8.460765430606132
6670,77,71,0.07792207792207792,4.48051948051948,42.53429055117516,6.178416021468416
6671,77,71,0.07792207792207792,4.558441558441558,46.2970506994957,9.65601304407874
6672,77,71,0.07792207792207792,4.584415584415584,42.70830342052529,10.697425778257832
6673,77,71,0.07792207792207792,4.545454545454546,43.59411632761445,8.06283452369978
6674,77,71,0.07792207792207792,4.675324675324675,40.75024095235278,8.376559123372427
6675,77,72,0.06493506493506493,4.701298701298701,44.3422140987331,10.043800632085544
6676,77,73,0.05194805194805195,4.792207792207792,41.74737030310767,9.854481043153296
6677,77,73,0.05194805194805195,4.753246753246753,42.64265246004382,11.016495370561223
6678,77,73,0.05194805194805195,4.753246753246753,44.93544995035995,10.934457506428673
6679,77,73,0.05194805194805195,4.740259740259741,43.77870698315174,12.280605572271135
6680,77,73,0.05194805194805195,4.896103896103896,42.96109821353701,10.631358310454933
6681,77,72,0.06493506493506493,4.857142857142857,40.637741570101895,9.693031806117494
6682,77,72,0.06493506493506493,4.909090909090909,43.26267898842781,8.11761982048857
6683,77,71,0.07792207792207792,4.8311688311688314,42.85662802551261,12.268865465279225
6684,77,71,0.07792207792207792,4.714285714285714,41.649672349997736,7.728788119052617
6685,77,71,0.07792207792207792,4.636363636363637,45.86013014293561,10.182039147285955
6686,77,71,0.07792207792207792,4.740259740259741,45.760329510962166,8.941326574983403
6687,77,72,0.06493506493506493,4.8311688311688314,44.38232153535112,9.138195674502004
6688,77,72,0.06493506493506493,4.883116883116883,43.14247604249056,9.529684888215831
6689,77,72,0.06493506493506493,4.740259740259741,42.95377265110862,10.171562545579759
6690,77,72,0.06493506493506493,4.805194805194805,45.37214246792285,11.211557715573989
6691,77,74,0.03896103896103896,4.818181818181818,45.210669105704554,8.930932324170335
6692,77,74,0.03896103896103896,4.8311688311688314,42.28145681123126,6.326888034348017
6693,77,74,0.03896103896103896,5.0,42.200011720803126,11.731542618684925
6694,77,74,0.03896103896103896,4.961038961038961,45.29142917345901,8.101133937698233
6695,77,74,0.03896103896103896,4.818181818181818,42.552537953317454,6.714272623160056
6696,77,74,0.03896103896103896,4.792207792207792,44.58582514264961,7.9705003168068504
6697,77,74,0.03896103896103896,4.779220779220779,43.36693838881952,7.814556212284397
6698,77,74,0.03896103896103896,4.753246753246753,40.80486442692152,10.757292256046235
6699,77,73,0.05194805194805195,4.7272727272727275,40.56517745562222,9.500900393781997
6700,77,74,0.03896103896103896,4.571428571428571,43.24395872489447,7.996247414053048
6701,77,74,0.03896103896103896,4.571428571428571,45.12701150052685,11.794282600747254
6702,77,74,0.03896103896103896,4.766233766233766,44.53567149949625,9.551655081811079
6703,77,74,0.03896103896103896,4.740259740259741,41.25624768895811,9.856468084003408
6704,77,74,0.03896103896103896,4.766233766233766,40.40276074322153,11.210417680009135
6705,77,74,0.03896103896103896,4.805194805194805,40.42636913690123,11.429634781229952
6706,77,74,0.03896103896103896,4.8311688311688314,41.243502601150915,11.783537073854347
6707,77,74,0.03896103896103896,4.740259740259741,40.431957992344515,8.700478800544419
6708,77,74,0.03896103896103896,4.714285714285714,40.489058185406854,6.42328225879148
6709,77,74,0.03896103896103896,4.909090909090909,40.70813738688166,10.575426669947612
6710,77,73,0.05194805194805195,4.883116883116883,39.70172561933562,11.261018566875101
6711,77,73,0.05194805194805195,4.818181818181818,42.25295345143125,12.324510593644664
6712,77,73,0.05194805194805195,4.740259740259741,43.20334051360258,6.486039656345448
6713,77,74,0.03896103896103896,4.961038961038961,40.21365262869383,8.98697743208498
6714,77,74,0.03896103896103896,4.987012987012987,41.009957183690894,10.012107617029583
6715,77,74,0.03896103896103896,5.0519480519480515,44.68071159420787,12.152466614572406
6716,77,74,0.03896103896103896,5.0,40.55498767024927,10.148042267970286
6717,77,74,0.03896103896103896,5.1558441558441555,44.03537370164377,11.391719336145755
6718,77,74,0.03896103896103896,4.974025974025974,43.40729558572729,11.594929576481002
6719,77,74,0.03896103896103896,4.9480519480519485,45.85878621767758,8.749850756756988
6720,77,74,0.03896103896103896,4.974025974025974,46.648472091363985,7.790769509278888
6721,77,74,0.03896103896103896,5.038961038961039,47.13321255078593,10.131043372160793
6722,77,74,0.03896103896103896,4.987012987012987,47.0565891738419,12.122804263351126
6723,77,73,0.05194805194805195,4.8441558441558445,46.67016000935793,10.91255700339939
6724,77,73,0.05194805194805195,4.792207792207792,45.379124293027616,6.155603374445298
6725,77,73,0.05194805194805195,4.805194805194805,42.20025409508449,8.620194156349218
6726,77,73,0.05194805194805195,4.9480519480519485,45.233075269596746,7.185763254802226
6727,77,73,0.05194805194805195,5.0,45.51305586899194,10.306691340092863
6728,77,73,0.05194805194805195,4.987012987012987,41.078611524228315,13.977674556654001
6729,77,73,0.05194805194805195,4.935064935064935,42.70958628028279,11.342997287545293
6730,77,73,0.05194805194805195,5.025974025974026,41.88796258909415,10.004415935242147
6731,77,73,0.05194805194805195,5.012987012987013,44.34822712226065,11.319616461830899
6732,77,73,0.05194805194805195,4.87012987012987,43.10916597453884,11.539166780468728
6733,77,73,0.05194805194805195,4.766233766233766,41.996681833423494,8.840113164742807
6734,77,73,0.05194805194805195,4.740259740259741,42.05628686025183,7.389590508558759
6735,77,73,0.05194805194805195,4.675324675324675,42.47927711861909,10.59780920871406
6736,77,73,0.05194805194805195,4.675324675324675,47.2547138815954,11.750457638464045
6737,77,75,0.025974025974025976,4.7272727272727275,45.11396269631118,10.231520126550691
6738,77,74,0.03896103896103896,4.8311688311688314,44.80728231578894,8.544674714846924
6739,77,74,0.03896103896103896,4.805194805194805,44.168096122395866,8.234099926167431
6740,77,74,0.03896103896103896,4.714285714285714,44.146226221241456,9.532857201204761
6741,77,74,0.03896103896103896,4.753246753246753,44.404455110697,10.025853729075655
6742,77,73,0.05194805194805195,4.701298701298701,46.87235203155138,12.5818090765564
6743,77,73,0.05194805194805195,4.805194805194805,45.6355744726014,9.083711779225963
6744,77,72,0.06493506493506493,4.779220779220779,44.79000428878911,9.366164172054974
6745,77,73,0.05194805194805195,4.883116883116883,47.683809733901825,12.18927976353869
6746,77,73,0.05194805194805195,4.896103896103896,45.52972517715398,10.598184828791158
6747,77,73,0.05194805194805195,4.909090909090909,43.48340193688436,12.313104374305542
6748,77,74,0.03896103896103896,4.8311688311688314,44.67425666061223,11.297295258778785
6749,77,73,0.05194805194805195,4.9480519480519485,45.01300750124549,10.344409909176084
6750,77,74,0.03896103896103896,5.038961038961039,45.631304655659484,10.76807197082336
6751,77,73,0.05194805194805195,4.87012987012987,45.88873972836344,9.805753138992488
6752,77,72,0.06493506493506493,4.87012987012987,45.378482348173264,9.09033682090213
6753,77,72,0.06493506493506493,4.714285714285714,43.770018574395635,8.120022711098663
6754,77,73,0.05194805194805195,4.64935064935065,42.58932794636646,8.791533217870048
6755,77,73,0.05194805194805195,4.688311688311688,40.57776042208101,7.460493221415403
6756,77,74,0.03896103896103896,4.597402597402597,41.98692444832361,8.646519734419126
6757,77,73,0.05194805194805195,4.623376623376624,44.613522337695166,10.636712793913643
6758,77,73,0.05194805194805195,4.8311688311688314,45.501039576554334,8.246415054222451
6759,77,72,0.06493506493506493,4.766233766233766,42.107032023665056,10.06116628618502
6760,77,72,0.06493506493506493,4.584415584415584,42.236397221592455,6.214001532779064
6761,77,71,0.07792207792207792,4.532467532467533,44.90062060367036,7.517660607223938
6762,77,72,0.06493506493506493,4.675324675324675,44.14654097508087,9.636896254456358
6763,77,73,0.05194805194805195,4.64935064935065,41.99718334509214,8.676281608200757
6764,77,72,0.06493506493506493,4.753246753246753,43.247851873110996,9.560983199895405
6765,77,73,0.05194805194805195,4.7272727272727275,41.798648385730274,9.696508626633817
6766,77,73,0.05194805194805195,4.779220779220779,43.29187188335646,11.402389135603809
6767,77,73,0.05194805194805195,4.6103896103896105,43.04952378284591,13.213290510792264
6768,77,73,0.05194805194805195,4.623376623376624,43.872036810097484,7.529169607873636
6769,77,73,0.05194805194805195,4.701298701298701,41.374402381536335,8.74078541487517
6770,77,73,0.05194805194805195,4.662337662337662,41.57547931160968,10.124979933521328
6771,77,75,0.025974025974025976,4.701298701298701,44.56372949487228,11.778742956951627
6772,77,75,0.025974025974025976,4.701298701298701,41.35641661208484,10.495064094414802
6773,77,75,0.025974025974025976,4.6103896103896105,44.82980736860288,10.169616351404255
6774,77,74,0.03896103896103896,4.688311688311688,43.376150933174266,8.862774781853838
6775,77,72,0.06493506493506493,4.623376623376624,42.44824126132201,8.292224066982483
6776,77,73,0.05194805194805195,4.779220779220779,42.500125687176556,11.462556658774652
6777,77,73,0.05194805194805195,4.896103896103896,44.54907076993273,12.04861129311902
6778,77,73,0.05194805194805195,4.8441558441558445,45.13783403248545,10.616498410225578
6779,77,73,0.05194805194805195,4.805194805194805,40.4503917118155,11.511261903894098
6780,77,73,0.05194805194805195,4.896103896103896,41.29219062271538,11.552690055852924
6781,77,75,0.025974025974025976,4.935064935064935,42.485728079998026,10.714902885975947
6782,77,75,0.025974025974025976,4.883116883116883,38.77320715723151,13.585606622282377
6783,77,75,0.025974025974025976,4.961038961038961,44.03801784672738,14.754244489837268
6784,77,75,0.025974025974025976,5.090909090909091,42.5668256595919,10.320146428570952
6785,77,75,0.025974025974025976,4.935064935064935,41.40806114146275,9.208369206328893
6786,77,75,0.025974025974025976,5.103896103896104,42.91465864598246,10.243814984884501
6787,77,76,0.012987012987012988,4.961038961038961,42.21695233020048,12.382643358446526
6788,77,76,0.012987012987012988,4.922077922077922,40.61092395229497,11.907910505488735
6789,77,76,0.012987012987012988,4.8311688311688314,41.50384394316513,9.376328085661545
6790,77,76,0.012987012987012988,4.792207792207792,43.05591408006773,10.610922688548362
6791,77,76,0.012987012987012988,4.9480519480519485,43.91225209924671,9.311894861353693
6792,77,76,0.012987012987012988,4.87012987012987,45.103173660852384,11.738402294452552
6793,77,76,0.012987012987012988,4.766233766233766,45.54906722656068,8.97855669392173
6794,77,76,0.012987012987012988,4.87012987012987,45.70896637766946,10.896492219324125
6795,77,76,0.012987012987012988,4.8441558441558445,45.56404122725661,11.854502074933555
6796,77,75,0.025974025974025976,4.922077922077922,44.97355780319865,8.420256257771781
6797,77,74,0.03896103896103896,4.87012987012987,45.501514494300736,9.06585187583459
6798,77,75,0.025974025974025976,4.896103896103896,48.615907009428284,10.573992181640982
6799,77,75,0.025974025974025976,4.779220779220779,45.03320315860947,12.682628623170604
6800,77,75,0.025974025974025976,4.6103896103896105,44.68661455594538,12.38629246721634
6801,77,76,0.012987012987012988,4.818181818181818,44.322551766732104,9.107258968882853
6802,77,76,0.012987012987012988,4.87012987012987,44.68892666991828,8.844631514312558
6803,77,76,0.012987012987012988,5.064935064935065,46.45045476409224,11.798367580858711
6804,77,76,0.012987012987012988,4.7272727272727275,45.53625870544495,8.334910826911841
6805,77,76,0.012987012987012988,4.8311688311688314,46.688202624604834,10.518079941106201
6806,77,76,0.012987012987012988,4.883116883116883,44.84640067991088,9.132991210576387
6807,77,76,0.012987012987012988,4.857142857142857,43.84399891835616,10.503903081277517
6808,77,76,0.012987012987012988,4.7272727272727275,44.460399424082134,10.864836880383486
6809,77,76,0.012987012987012988,4.662337662337662,47.08256450339716,10.55351334931421
6810,77,75,0.025974025974025976,4.636363636363637,45.30814975509399,11.621888957438728
6811,77,75,0.025974025974025976,4.584415584415584,46.52213236704859,9.963162343203788
6812,77,75,0.025974025974025976,4.558441558441558,46.16202518093065,10.474296972145966
6813,77,74,0.03896103896103896,4.636363636363637,44.66502185538332,9.495981394480031
6814,77,75,0.025974025974025976,4.701298701298701,44.42882402419731,10.558566114199008
6815,78,76,0.02564102564102564,4.628205128205129,43.95867046481572,10.280087833363718
6816,78,76,0.02564102564102564,4.538461538461538,44.571409277294585,9.895605048395916
6817,78,76,0.02564102564102564,4.602564102564102,44.99494117428393,6.757001964270297
6818,78,76,0.02564102564102564,4.705128205128205,45.177098048817236,8.757913480392974
6819,78,75,0.038461538461538464,4.6923076923076925,45.55829334821024,10.148698417171259
6820,78,75,0.038461538461538464,4.82051282051282,44.797635093774886,8.505102645936402
6821,78,75,0.038461538461538464,4.782051282051282,44.86788021740021,9.28979314253779
6822,78,75,0.038461538461538464,4.705128205128205,44.804711821739176,9.73443467106943
6823,78,75,0.038461538461538464,4.666666666666667,44.23522259616203,11.595114431245959
6824,78,77,0.01282051282051282,4.666666666666667,42.848998500735135,10.267977920583672
6825,78,77,0.01282051282051282,4.602564102564102,45.19929309411985,9.098187505630118
6826,78,77,0.01282051282051282,4.628205128205129,42.686783092713064,11.494723335554111
6827,78,77,0.01282051282051282,4.653846153846154,43.68708437083295,9.251006105727662
6828,78,77,0.01282051282051282,4.602564102564102,45.30691869708333,9.771917784953551
6829,78,77,0.01282051282051282,4.666666666666667,42.5342116089089,10.268832576063131
6830,78,75,0.038461538461538464,4.641025641025641,46.37302091414922,8.686940682264812
6831,78,75,0.038461538461538464,4.666666666666667,44.737052024562196,8.786419454611869
6832,78,75,0.038461538461538464,4.564102564102564,43.896004074406605,7.5045354940098195
6833,78,75,0.038461538461538464,4.602564102564102,43.912956960222765,7.653000394576455
6834,78,74,0.05128205128205128,4.5256410256410255,42.75229458540999,5.384895126212031
6835,78,74,0.05128205128205128,4.5256410256410255,42.03532562403788,6.814280538987561
6836,78,75,0.038461538461538464,4.653846153846154,42.72549206850507,7.277245751448152
6837,78,76,0.02564102564102564,4.794871794871795,41.44384419053793,7.4696992174289685
6838,78,75,0.038461538461538464,4.794871794871795,43.09730963426485,8.929390142637468
6839,78,74,0.05128205128205128,4.705128205128205,43.688712464375044,6.2174755358437706
6840,78,74,0.05128205128205128,4.730769230769231,42.17166651146725,6.288316735638846
6841,78,75,0.038461538461538464,4.705128205128205,44.16746050437696,7.0355309924450555
6842,78,74,0.05128205128205128,4.756410256410256,44.47625029324327,8.445758865982944
6843,78,76,0.02564102564102564,4.961538461538462,44.22879808950721,10.200360428602963
6844,78,76,0.02564102564102564,4.82051282051282,44.26337297278188,6.782066917656894
6845,79,76,0.0379746835443038,4.734177215189874,45.77430807361798,11.787373874594813
6846,79,76,0.0379746835443038,4.949367088607595,44.78930081793422,6.849306535547794
6847,79,76,0.0379746835443038,4.949367088607595,45.00828148033484,9.54538526585087
6848,79,77,0.02531645569620253,5.012658227848101,41.01564181892099,10.713951271876438
6849,80,78,0.025,4.7625,41.41861570750551,11.100398977949256
6850,80,78,0.025,4.6875,40.85719675503411,9.17818719757864
6851,80,78,0.025,4.525,42.475434321487114,12.378397758492902
6852,80,77,0.0375,4.5625,39.993712719960925,10.204975942186467
6853,80,77,0.0375,4.6125,39.73553444785189,8.545676079939842
6854,80,77,0.0375,4.7,42.558134274896716,10.915594954586906
6855,80,77,0.0375,4.5875,42.8358143014377,10.587797974578642
6856,80,78,0.025,4.6875,44.831162504958584,10.368293901321618
6857,80,78,0.025,4.725,40.586794729452414,12.826156248533723
6858,80,78,0.025,4.7125,41.83495782961307,8.044839372704038
6859,80,77,0.0375,4.625,42.03063328457684,8.946665884924016
6860,80,77,0.0375,4.675,42.253730123671964,9.59995299780912
6861,80,76,0.05,4.75,41.37082969794706,9.602390343648008
6862,80,76,0.05,4.675,40.64008794849525,8.675690520584718
6863,79,77,0.02531645569620253,4.7215189873417724,39.61742392113884,10.27719926793747
6864,79,79,0.0,4.8354430379746836,42.35395195707212,11.795157498783615
6865,79,79,0.0,5.050632911392405,40.306258232817505,11.923413148020483
6866,79,79,0.0,5.025316455696203,39.8617892315813,11.350179551885914
6867,79,79,0.0,4.949367088607595,38.70613016224486,11.460211344375757
6868,79,79,0.0,4.848101265822785,39.027514465135845,10.316693619997018
6869,79,79,0.0,4.810126582278481,41.51566001722599,9.606102917871434
6870,79,79,0.0,4.974683544303797,40.48198614500093,8.885048489370757
6871,79,79,0.0,5.063291139240507,42.40471619065936,9.608322174071734
6872,79,79,0.0,5.10126582278481,41.355776143129134,9.802100580812558
6873,79,79,0.0,5.0,39.139654502526696,11.778918683666323
6874,79,79,0.0,5.037974683544304,37.044876194361805,13.471007310041935
6875,79,78,0.012658227848101266,4.9113924050632916,41.12017294897216,13.760680833334915
6876,79,78,0.012658227848101266,4.8354430379746836,42.45248964929264,12.556219904295551
6877,79,78,0.012658227848101266,4.7974683544303796,44.27813375886077,10.723822906879793
6878,79,78,0.012658227848101266,4.924050632911392,43.826987931643956,11.480667307713723
6879,79,78,0.012658227848101266,5.012658227848101,42.19137154542743,9.593909016365906
6880,79,78,0.012658227848101266,5.177215189873418,47.04730827395133,13.265280911239712
6881,79,78,0.012658227848101266,5.215189873417722,45.76373392864283,11.317096798015921
6882,79,78,0.012658227848101266,5.139240506329114,42.883575237439004,13.223610698559973
6883,79,78,0.012658227848101266,5.0,42.25916603194243,9.36867829131459
6884,79,78,0.012658227848101266,4.9113924050632916,41.54740991016125,11.18585716105617
6885,79,79,0.0,5.037974683544304,42.181746976685424,10.961128045897167
6886,79,79,0.0,5.113924050632911,42.62288287346111,11.274531563357664
6887,79,79,0.0,5.215189873417722,45.38390708377836,11.385716373872285
6888,79,79,0.0,5.012658227848101,42.9587484279734,9.539995596206879
6889,79,79,0.0,4.8734177215189876,43.61648824015105,10.64237278214365
6890,79,78,0.012658227848101266,4.936708860759493,44.40320641531296,7.154677508523347
6891,79,78,0.012658227848101266,4.924050632911392,43.49937026192246,10.089015897891594
6892,79,78,0.012658227848101266,4.8354430379746836,43.898783946426036,10.99616466499387
6893,79,78,0.012658227848101266,4.89873417721519,41.360847153273184,9.980798082117962
6894,79,78,0.012658227848101266,5.012658227848101,42.43725125997643,13.320590991928087
6895,79,78,0.012658227848101266,4.962025316455696,45.68609138535556,9.942235037113784
6896,79,77,0.02531645569620253,4.886075949367089,44.23187706307302,13.360330545687122
6897,79,77,0.02531645569620253,4.924050632911392,43.965849381555294,10.424636186029643
6898,79,76,0.0379746835443038,4.810126582278481,45.05294128001327,11.035700285036514
6899,79,76,0.0379746835443038,4.886075949367089,44.52848032421592,7.555532820349866
6900,79,75,0.05063291139240506,4.936708860759493,40.83969047373237,12.075300780030235
6901,79,76,0.0379746835443038,4.9113924050632916,43.672698143476715,14.334295895936815
6902,79,76,0.0379746835443038,4.860759493670886,43.121180085680884,11.366526514667669
6903,79,76,0.0379746835443038,4.860759493670886,43.07210816789345,11.419761987850059
6904,79,76,0.0379746835443038,4.89873417721519,43.081541491078035,8.426714089987378
6905,79,76,0.0379746835443038,4.962025316455696,43.97531547759428,8.677835996674574
6906,79,76,0.0379746835443038,4.974683544303797,45.64341488099401,9.973314447413328
6907,79,76,0.0379746835443038,5.037974683544304,42.770637803555154,9.595323977344373
6908,79,76,0.0379746835443038,4.949367088607595,40.82289067471474,10.844138413831647
6909,79,76,0.0379746835443038,4.987341772151899,42.10559192400275,10.163560855774987
6910,79,76,0.0379746835443038,5.050632911392405,46.848962592467764,11.164046967212895
6911,79,76,0.0379746835443038,5.012658227848101,48.379174211060295,10.646061939484078
6912,79,76,0.0379746835443038,5.10126582278481,48.3765518529049,8.811271238455479
6913,79,75,0.05063291139240506,5.012658227848101,46.58554741420629,12.44888172046039
6914,79,75,0.05063291139240506,4.810126582278481,47.26767806829918,12.94167169336734
6915,79,75,0.05063291139240506,4.7974683544303796,45.69079592247013,10.6829257897383
6916,79,75,0.05063291139240506,4.987341772151899,46.503286964898614,8.092476119737926
6917,79,74,0.06329113924050633,4.962025316455696,45.869398740844105,8.378440486286324
6918,79,74,0.06329113924050633,4.848101265822785,43.50215980753452,11.046793517234727
6919,79,73,0.0759493670886076,4.810126582278481,46.13796076615681,9.04867572445252
6920,79,73,0.0759493670886076,4.784810126582278,46.60826646020241,13.438895001682932
6921,79,74,0.06329113924050633,4.7974683544303796,44.71157591973308,10.13068964332329
6922,79,74,0.06329113924050633,4.810126582278481,44.017370171472145,8.862492122022577
6923,79,74,0.06329113924050633,4.8354430379746836,42.3383144239868,9.080139876703527
6924,79,75,0.05063291139240506,4.860759493670886,46.00700047509889,10.046293423456431
6925,79,75,0.05063291139240506,5.025316455696203,45.69362413658712,9.064758758925825
6926,79,75,0.05063291139240506,5.113924050632911,49.17407794324502,11.898222889796148
6927,79,74,0.06329113924050633,4.924050632911392,46.30788716351444,10.367427486421624
6928,79,75,0.05063291139240506,4.924050632911392,43.11125926223827,11.436772508337826
6929,79,75,0.05063291139240506,5.0,42.88656521649322,10.408085907627326
6930,79,76,0.0379746835443038,5.113924050632911,43.02773783017998,12.269153715790837
6931,79,76,0.0379746835443038,5.075949367088608,46.28032502404341,9.599410839367623
6932,79,74,0.06329113924050633,4.89873417721519,44.59691798331443,8.869205837675862
6933,79,74,0.06329113924050633,4.632911392405063,42.51419733237488,7.992872901192155
6934,79,74,0.06329113924050633,4.620253164556962,43.44787865799456,8.157785320701992
6935,79,75,0.05063291139240506,4.734177215189874,42.07382834204883,10.846177067968512
6936,79,75,0.05063291139240506,4.810126582278481,42.45871757902061,7.638227553278354
6937,79,74,0.06329113924050633,4.784810126582278,42.88406825882082,8.689426181191177
6938,79,74,0.06329113924050633,4.810126582278481,44.10164283642062,8.961306401852784
6939,79,74,0.06329113924050633,4.848101265822785,46.34108601596673,9.062886707935052
6940,79,74,0.06329113924050633,4.924050632911392,45.42324676922784,8.940065169535883
6941,79,74,0.06329113924050633,4.860759493670886,46.34892882582258,7.098291434143869
6942,79,74,0.06329113924050633,4.89873417721519,45.81339617230367,8.691062191539
6943,79,74,0.06329113924050633,5.0,46.229388508081435,8.169472196286335
6944,79,76,0.0379746835443038,4.949367088607595,45.573697329878414,7.750677147748415
6945,79,76,0.0379746835443038,5.075949367088608,46.215755970950006,8.629570193868885
6946,79,75,0.05063291139240506,4.822784810126582,43.58836530636277,8.383988450235686
6947,79,75,0.05063291139240506,4.784810126582278,42.33161992440254,5.0500242871335566
6948,79,74,0.06329113924050633,4.746835443037975,43.73248388323871,7.719771585767096
6949,79,74,0.06329113924050633,4.7974683544303796,45.35123491694085,5.764041818885784
6950,79,74,0.06329113924050633,4.822784810126582,44.161261452175644,7.557308654175604
6951,79,73,0.0759493670886076,4.810126582278481,47.464731038051795,7.894792798669174
6952,79,74,0.06329113924050633,4.772151898734177,47.64210403036104,7.459559689131118
6953,79,75,0.05063291139240506,4.89873417721519,45.329829811563116,10.248652577541362
6954,79,75,0.05063291139240506,5.025316455696203,40.750005761248104,9.762779672339459
6955,79,75,0.05063291139240506,4.974683544303797,44.33928459920023,11.495236060270893
6956,79,76,0.0379746835443038,5.012658227848101,44.649120482007234,9.53760419515781
6957,79,76,0.0379746835443038,4.9113924050632916,44.778383925307466,9.369345443307317
6958,79,76,0.0379746835443038,4.9113924050632916,43.74401014917034,12.644245118294315
6959,79,76,0.0379746835443038,5.0,44.23749529030888,7.68045301800579
6960,79,76,0.0379746835443038,4.974683544303797,42.02046078267732,10.483383664217529
6961,79,76,0.0379746835443038,5.037974683544304,43.90223433033488,7.763206416496707
6962,79,76,0.0379746835443038,4.924050632911392,46.603770926135645,10.820318728285546
6963,79,76,0.0379746835443038,4.89873417721519,46.069070381698054,7.824898830870673
6964,79,76,0.0379746835443038,4.962025316455696,47.75538388693311,10.54612078084834
6965,79,77,0.02531645569620253,5.063291139240507,48.0381469242794,7.176832833408862
