leg_id,ant_id,source_role,transport_start_time,departure_x,departure_y,outbound_sample_count,outbound_path_length,outbound_endpoint_distance,outbound_path_efficiency,memory_waypoint_count,memory_path_length,nest_food_straight_distance,outbound_max_axis_distance,actual_return_distance,distance_increasing_steps,status,delivery_time,transport_time_steps,actual_return_endpoint_distance,actual_return_path_efficiency,site_axis_distance_over_actual_return,memory_to_outbound_length_ratio,memory_shortening_fraction,actual_to_memory_length_ratio,return_max_axis_distance,return_p90_axis_distance,distance_increasing_step_fraction,repeated_return_cell_fraction,anomalously_long_vs_site_axis,possible_looping,far_from_main_axis
34,98,follower,4569,242.98654449598908,238.3287324476876,4570,2740.06185538869,213.08753052762364,0.0777674161291502,1524,2684.992194339453,212.13203435596427,163.019794535394,1176.0000000000043,740,completed_delivery,6529.0,1960,214.40224350124848,0.18231483290922423,0.18038438295575127,0.9799020372693646,0.020097962730635355,0.4379901001124949,163.01771424069446,131.11109836513864,0.37755102040816324,0.19020907700152978,True,False,True
35,20,follower,4694,242.87418535550884,238.3147022391135,4695,2815.2059957627957,212.9971066667042,0.07565951016987355,1566,2761.8936877028423,212.13203435596427,163.10311788424332,2758.7999999997646,2112,completed_delivery,9292.0,4598,215.81026317695253,0.07822613570283128,0.07689286441785645,0.9810627328372437,0.018937267162756344,0.998879867202401,163.04068149908193,124.57825629539767,0.45933014354066987,0.273972602739726,True,True,True
36,4,follower,4736,239.31726229186197,243.09207827588222,4737,2839.4025699168355,213.85235385462923,0.07531596826754046,1580,2792.847241371629,212.13203435596427,175.1203193841324,658.8000000000137,340,completed_delivery,5834.0,1098,216.416800464636,0.3285015186166234,0.32199762349113514,0.9836038295384898,0.016396170461510207,0.23588830432288965,76.24033927027133,51.291380555682224,0.30965391621129323,0.07552320291173797,True,False,True
37,9,follower,4807,242.95602569205994,238.84287239216533,4808,2882.8485298838154,213.42386571670121,0.07403228560374715,1604,2805.9427863087417,212.13203435596427,163.10839773123632,1204.2,788,completed_delivery,6814.0,2007,216.0560999297253,0.17941878419674911,0.17616013482475026,0.9733230023090484,0.026676997690951554,0.42916056801861685,162.72085540385623,141.46845466860614,0.3926258096661684,0.35906374501992033,True,True,True
38,32,follower,4834,243.2633747990965,238.51570648262472,4835,2897.9180556153397,213.41644061983948,0.07364474651251757,1613,2800.581431060829,212.13203435596427,154.480678027512,2797.7999999997587,2030,completed_delivery,9497.0,4663,216.0777515347494,0.07723130728957325,0.07582101449566894,0.9664115331467361,0.03358846685326389,0.9990068379979166,154.4574193138927,119.19803570650231,0.43534205447137037,0.1567324185248714,True,False,True
39,83,follower,5250,237.04741557692776,238.15307957952126,5251,3146.438968095541,208.7397360752132,0.0663415811308611,1751,3071.1923347890306,212.13203435596427,181.85177485277967,2849.999999999751,2195,incomplete_at_horizon,,4750,264.3747204417614,0.0927630598041349,0.07443229275648519,0.9760851444857184,0.02391485551428163,0.9279783515074206,181.5898334509811,150.1341822258101,0.46210526315789474,0.23258261418648707,False,False,True
40,70,follower,5267,239.95622202213448,243.13669434863854,5268,3159.656756057617,214.33085563954631,0.06783358832526236,1757,3095.602315699723,212.13203435596427,126.30771688622305,2839.7999999997523,2154,incomplete_at_horizon,,4733,182.56926344218178,0.06428947934438964,0.07469963883230607,0.9797274054420341,0.02027259455796593,0.9173658985837302,126.22818184868757,80.5321733214767,0.45510247200507076,0.2173637515842839,False,False,True
41,96,follower,5324,242.76280569130049,238.18513416181227,5325,3191.0038928260315,212.82694563713574,0.06669592165512872,1776,3109.317671458539,212.13203435596427,163.26878149372976,1628.9999999999357,1114,completed_delivery,8039.0,2715,212.7430319283779,0.13059731855640655,0.13022224331244484,0.9744010900296491,0.025598909970350858,0.5239091569681247,162.97482808778327,124.62689150698748,0.4103130755064457,0.15316642120765833,True,False,True
42,81,follower,6862,238.62571053969697,242.9114965992848,3761,2254.7717251476256,216.0406425864054,0.09581486239910192,1255,2226.864643582387,212.13203435596427,162.85628904005333,1882.7999999998972,1577,incomplete_at_horizon,,3138,24.676826126635095,0.01310645109763992,0.11266838451029097,0.9876231011529952,0.01237689884700477,0.8454936879194469,162.5816381421464,133.26894863786413,0.5025493945188018,0.36986301369863017,False,True,True
43,23,follower,7346,238.43769635146108,243.09779413477486,7347,4403.602250553607,213.24325139863737,0.048424730315238876,2450,4322.552284332003,212.13203435596427,163.25616185786268,1592.3999999999412,1272,incomplete_at_horizon,,2654,54.31262134081718,0.03410739848079577,0.13321529411955044,0.9815946214916631,0.0184053785083369,0.36839346183779637,162.64907649425464,106.49973704726695,0.47927656367746796,0.24858757062146897,False,False,True
44,41,follower,7408,237.25771692422822,237.94007200259168,2456,1472.9999999999955,208.1980308564915,0.14134285869415625,820,1436.6820513132284,212.13203435596427,76.74877967175735,1429.7999999999658,951,completed_delivery,9791.0,2383,209.1803883537623,0.14630045345766352,0.14836483029512473,0.9753442303552158,0.02465576964478422,0.9952097603593141,76.44957688523306,44.75133802164249,0.3990767939571968,0.22063758389261745,True,False,True
45,78,follower,7574,241.13197512456722,236.58558232007107,7575,4540.972992808975,210.5426485279577,0.04636509595220458,2526,4444.398646218258,212.13203435596427,175.16756890230732,1455.599999999962,1121,incomplete_at_horizon,,2426,118.28705410906328,0.08126343371054298,0.1457351156608751,0.9787326754103911,0.021267324589608894,0.32751337489460647,79.26182172214226,36.795888846169504,0.4620774938169827,0.5125669550885867,False,True,True
46,48,follower,7704,238.67478925226428,243.34164567571952,7705,4618.617834877197,213.5833637195161,0.04624400012199645,2569,4500.998298473316,212.13203435596427,204.47380056715087,1377.5999999999738,1129,incomplete_at_horizon,,2296,48.76179229601609,0.035396190691069265,0.15398666837686434,0.974533607107372,0.025466392892627976,0.30606543452087925,162.88414104314296,114.18785256789099,0.4917247386759582,0.23291249455811924,False,False,True
47,30,follower,8096,238.333792055581,243.00094427790765,8097,4854.798465011519,213.1013909281677,0.04389500253491204,2700,4761.789556790769,212.13203435596427,168.10582915740298,1142.4000000000094,869,incomplete_at_horizon,,1904,236.62602572530855,0.2071306247595471,0.18568980598386076,0.9808418600913995,0.01915813990860049,0.23990980415563248,168.06683304681457,158.24155336478051,0.4564075630252101,0.12650918635170605,False,False,True
48,82,follower,8218,238.5100155584879,243.20983942419826,8219,4927.57625033863,213.37403688727204,0.04330202640143999,2741,4831.30276135948,212.13203435596427,174.22474629195273,1069.2000000000205,740,incomplete_at_horizon,,1782,187.1626302889731,0.1750492239889352,0.19840257609049775,0.9804623035569396,0.01953769644306036,0.2213067681353835,162.5123924072796,124.76373914792819,0.4152637485970819,0.24284913067863156,False,False,True
49,49,follower,8370,239.59618683618328,243.31872324803163,8371,5019.08448095482,214.20936023977285,0.04267897084669556,2791,4903.906210431492,212.13203435596427,163.0102341759408,978.0000000000256,805,incomplete_at_horizon,,1630,24.91251478823457,0.02547291900637415,0.21690392060936475,0.9770519362723664,0.022948063727633583,0.1994328516968052,132.15819047022057,117.87938526153309,0.4938650306748466,0.16554261189454322,False,False,True
50,91,follower,9201,239.38835725843697,243.48735619008312,9202,5516.422050412402,214.18508303473388,0.03882681221222398,3068,5384.2025001646725,212.13203435596427,151.45000724047628,479.40000000000674,436,incomplete_at_horizon,,799,29.873543965615518,0.062314442982092405,0.44249485681260176,0.9760316471365992,0.02396835286340082,0.08903825589497137,34.29662467385967,27.348527700718094,0.5456821026282853,0.18000000000000005,False,False,True
51,93,follower,9505,239.54398235426726,243.11342590753685,9506,5696.839468463868,214.02598872921058,0.03756925044386443,3170,5547.999069243975,212.13203435596427,197.6928089966604,296.99999999999983,209,incomplete_at_horizon,,495,145.63421007989785,0.49035087568989205,0.7142492739258061,0.9738731624712559,0.026126837528744118,0.05353281359516738,124.88655832109538,124.69509610862724,0.4222222222222222,0.030241935483870996,False,False,True
