time,forager_count,forager_phi,forager_psi,forager_sufficient,transporter_count,transporter_phi,transporter_psi,transporter_sufficient,follower_count,follower_phi,follower_psi,follower_sufficient
6274,0,,,False,29,0.1676999974016264,0.5898853924103978,True,71,-0.018545973150089275,0.6870009036368833,True
6275,0,,,False,29,0.11261456348532578,0.5994634266080464,True,71,0.023932254576562274,0.6680977365804831,True
6276,0,,,False,29,0.26115942830208894,0.6575686439137688,True,71,0.07906104110556558,0.6965582682387518,True
6277,0,,,False,29,0.2968313741794644,0.6190966625440493,True,71,0.05762439715138602,0.7175688822294914,True
6278,0,,,False,29,0.215077249235555,0.6179884345529986,True,71,0.003516476513555715,0.7036124209333693,True
6279,0,,,False,29,0.22840623805278953,0.6213106325204586,True,71,0.09386038534132224,0.6843905233668081,True
6280,0,,,False,29,0.38190266746194856,0.6552123083966436,True,71,0.010548535728447871,0.7369877190431403,True
6281,0,,,False,29,0.3101541114288956,0.6256046768361331,True,71,0.06176085881686438,0.7429230291116966,True
6282,0,,,False,29,0.2245698792604071,0.5725360380085216,True,71,0.0057542516558444345,0.6996185552788352,True
6283,0,,,False,29,0.27318884662482407,0.5898676184570284,True,71,0.09041726885769383,0.6599678656757718,True
6284,0,,,False,29,0.2067467987790052,0.5934394897173609,True,71,0.08569821009344887,0.6617016903689664,True
6285,0,,,False,29,0.17486204523756788,0.5919013332307008,True,71,-0.10697651480425861,0.6659331657643688,True
6286,0,,,False,29,0.1113465893430611,0.5680043722376085,True,71,-0.09278642704588198,0.6341184235348493,True
6287,0,,,False,29,-0.004838199782615758,0.6051691546449534,True,71,-0.05619517087798122,0.687018543765988,True
6288,0,,,False,29,0.20069151811164937,0.6306360323032737,True,71,-0.012184860629192122,0.7240258241192714,True
6289,0,,,False,29,0.36490772801832033,0.690556898809274,True,71,-0.09630180590571262,0.7250491970946146,True
6290,0,,,False,29,0.4076114229952428,0.619347686172963,True,71,-0.05426449318985235,0.7406381686289435,True
6291,0,,,False,29,0.19258198468959076,0.5729100630173746,True,71,-0.005615065022235906,0.6987301209304232,True
6292,0,,,False,29,0.22240851110563514,0.585558016619065,True,71,-0.04179090514881361,0.7392243319882225,True
6293,0,,,False,29,0.24610983487513938,0.5806612548712717,True,71,0.06187000500753104,0.6947791007025041,True
6294,0,,,False,29,0.3054736744557331,0.6603331370439297,True,71,-0.04804041907102576,0.7208418644488631,True
6295,0,,,False,29,0.22516525717398908,0.6139848262065202,True,71,0.07906919892094182,0.6807196027520336,True
6296,0,,,False,29,0.21388469232819163,0.6029435528012512,True,71,-0.03585276727884465,0.6735482432385951,True
6297,0,,,False,29,0.008730656071828286,0.5614257064449064,True,71,0.004302154000915447,0.6665139897149087,True
6298,0,,,False,29,0.11542469240009144,0.621038896953355,True,71,0.13702021048100982,0.5953499856631743,True
6299,0,,,False,29,0.17960624163769556,0.6507944296866504,True,71,0.02585267567598607,0.661773283032848,True
6300,0,,,False,29,0.12255769145582132,0.5838465903941484,True,71,0.022652108732610404,0.6454555853578988,True
6301,0,,,False,29,0.030981443559230472,0.5921352821602377,True,71,0.006407196167294898,0.6879382621931727,True
6302,0,,,False,29,-0.06089877530570887,0.6497047328797511,True,71,0.008577126762246584,0.6769844575374576,True
6303,0,,,False,29,0.1079953706144141,0.7047988095058961,True,71,0.13957375485704818,0.7503612089255389,True
6304,0,,,False,28,0.24387817915582538,0.6981305706322807,True,72,0.02034259785019004,0.7591197239668699,True
6305,0,,,False,28,0.23780927021912346,0.7194687392280514,True,72,0.10843872123791393,0.7021670302427437,True
6306,0,,,False,28,0.2931249721292506,0.712836004182529,True,72,0.048520176999628135,0.7098375047226007,True
6307,0,,,False,28,0.20208458415345512,0.7041079230689397,True,72,0.07694447352314783,0.659097649270104,True
6308,0,,,False,28,0.25923443227118076,0.6950826143504106,True,72,0.03683590408753398,0.6527156335183312,True
6309,0,,,False,28,0.4062785820488446,0.6940018186579328,True,72,0.0038413673309814367,0.6693305760208479,True
6310,0,,,False,28,0.41993507741522723,0.6908655789074053,True,72,0.05746457128133456,0.7261264433002169,True
6311,0,,,False,28,0.30988331077451425,0.6793608500611428,True,72,-0.16971668145964836,0.7359588625780238,True
6312,0,,,False,28,0.27209842244830235,0.7265310407213148,True,72,-0.06131533207892811,0.7138858682783268,True
6313,0,,,False,28,0.16117201209525336,0.6967689273012668,True,72,-0.11181704363780264,0.7016109257662311,True
6314,0,,,False,28,0.2714814264134449,0.6827044741141758,True,72,-0.059868661726995155,0.7188673990859138,True
6315,0,,,False,28,0.15399071892760527,0.6677656007899441,True,72,-0.005228757469231997,0.730087674884194,True
6316,0,,,False,28,0.1472988746175059,0.6353059819304911,True,72,0.019463523684090128,0.7169737258611042,True
6317,0,,,False,28,0.1539686915917409,0.6366727746534168,True,72,-0.007627539773037382,0.733477979634836,True
6318,0,,,False,28,0.03191640967721044,0.6006946380259943,True,72,0.09753993684392515,0.6740314822557962,True
6319,0,,,False,28,0.13479052790898782,0.635176124284805,True,72,0.057258248782250276,0.6634827284843399,True
6320,0,,,False,28,0.0026265746998443656,0.6344156417074563,True,72,0.06405696986527784,0.6790642890937476,True
6321,0,,,False,28,-0.009655490447369788,0.6708612050180104,True,72,-0.06817701697720462,0.6791772838937112,True
6322,0,,,False,28,-0.04771402040738633,0.6641804842988275,True,72,0.0814636497825589,0.7016652893080152,True
6323,0,,,False,28,-0.02462294483072475,0.673723079730898,True,72,0.14235175580710668,0.6553454060516851,True
6324,0,,,False,28,0.007537668776600064,0.6791157923500248,True,72,0.12110041378205819,0.6774563846728574,True
6325,0,,,False,28,0.07271151054440066,0.6793096652585876,True,72,0.03659986016950229,0.6610031101066334,True
6326,0,,,False,28,-0.07932031459089961,0.6608018515046223,True,72,0.2253460598692919,0.7103725332555597,True
6327,0,,,False,28,-0.1228052577401038,0.7195290822474957,True,72,-0.008550225784941669,0.6805579634416484,True
6328,0,,,False,28,-0.03143457800131827,0.6814763158676818,True,72,0.03991265154040855,0.6453646246711451,True
6329,0,,,False,28,-0.16903662447222687,0.6557891061238349,True,72,0.05497541888947282,0.6502876695482246,True
6330,0,,,False,28,-0.11833800635973575,0.6713806446538736,True,72,-0.020860403061276362,0.6636613181269482,True
6331,0,,,False,28,-0.06664689830899569,0.6926859965660743,True,72,-0.036045701882507365,0.6804758328076833,True
6332,0,,,False,28,0.0879814017172708,0.7049001672910212,True,72,0.01224543829705349,0.6774084932946772,True
6333,0,,,False,28,0.11281792513936846,0.6746045494412849,True,72,-0.03459804451215989,0.6709306763777422,True
6334,0,,,False,28,0.11967365424011887,0.6541805226036701,True,72,0.021844445148375413,0.6725422616866177,True
6335,0,,,False,28,0.21131907168059444,0.6718739535761301,True,72,-0.020759116673982503,0.6486795179888522,True
6336,0,,,False,28,0.15896318359557313,0.6636258085138778,True,72,-0.06291165827698467,0.6780975922871653,True
6337,0,,,False,28,0.06963072645587505,0.6350792668497838,True,72,-0.08047268915784506,0.6573907700185151,True
6338,0,,,False,28,0.10913383083663011,0.646808111261395,True,72,-0.077284407898169,0.6729135987486191,True
6339,0,,,False,28,0.16450927650177607,0.6596999617806718,True,72,0.07647026526423471,0.6800853599397096,True
6340,0,,,False,28,0.21849465142180316,0.6583344427363301,True,72,0.05593445202807127,0.7083749489790634,True
6341,0,,,False,27,0.06708954136298273,0.5856662564599786,True,73,0.00706472865572154,0.6742796726825071,True
6342,0,,,False,27,-0.017628313953782778,0.5989503193037161,True,73,0.10583292006395462,0.6822170076200447,True
6343,0,,,False,27,-0.010371381622231123,0.5832786299948185,True,73,0.014549511134604096,0.6730197438805681,True
6344,0,,,False,27,0.12935945554885334,0.5869216158200495,True,73,0.04053262567668686,0.6475904288536278,True
6345,0,,,False,26,0.2790705762056493,0.6156653316700378,True,74,0.15145487968211305,0.7106631091474153,True
6346,0,,,False,26,0.40572104120520674,0.6719071527811226,True,74,-0.01869231192713227,0.6839402383698963,True
6347,0,,,False,26,0.3979457226959618,0.6457000249890638,True,74,-0.034837044018800015,0.716337071389584,True
6348,0,,,False,26,0.2108103095714524,0.6435621828971505,True,74,0.12362644863520433,0.7099507469932818,True
6349,0,,,False,26,0.10910191412925165,0.5854283205378034,True,74,0.1790603079657211,0.7080690083529546,True
6350,0,,,False,26,0.10875899280642615,0.6050199865053297,True,74,-0.023546192423110113,0.7151849630918914,True
6351,0,,,False,26,0.2826017619971568,0.655070835370425,True,74,-0.08302672835363835,0.6835438683694197,True
6352,0,,,False,25,0.16878551953149393,0.5686749812229345,True,75,-0.11815520797605274,0.6735102981444626,True
6353,0,,,False,25,0.2743182624357113,0.5684063191243798,True,75,-0.07156045084251493,0.6846138619602304,True
6354,0,,,False,25,0.03715501102440487,0.5372607838418684,True,75,-0.012983819513557805,0.6735622236749722,True
6355,0,,,False,25,0.11398861882239882,0.5790776546288904,True,75,-0.014160181022699775,0.664031746235122,True
6356,0,,,False,25,0.03350387029439083,0.6015831999250796,True,75,0.03056697597409439,0.6785789073081162,True
6357,0,,,False,25,0.03878681888961519,0.6103012599683353,True,75,-0.16243475064842278,0.6871611118750355,True
6358,0,,,False,25,0.08861430413083131,0.639039632462159,True,75,-0.059241061855008256,0.6765043349549147,True
6359,0,,,False,25,0.09614851269851597,0.6470534594993231,True,75,-0.0354266320725821,0.6754148157650468,True
6360,0,,,False,25,0.14193612281333343,0.6160003833640747,True,75,-0.2118316752404562,0.7044727667169252,True
6361,0,,,False,25,0.24525704365027284,0.6341593802854159,True,75,-0.0867063977198157,0.6778262730623303,True
6362,0,,,False,25,0.17653762380045251,0.5999833353480524,True,75,-0.0457203357802246,0.6924082719041659,True
6363,0,,,False,25,0.08419879604237135,0.5813693012356054,True,75,0.01433481176944141,0.676165110693292,True
6364,0,,,False,25,0.0993661091755922,0.6325625974408001,True,75,0.16257186269762397,0.7307960773422228,True
6365,0,,,False,25,0.010035634924708403,0.5956050177101924,True,75,0.08722449129378186,0.6811229671411341,True
6366,0,,,False,25,0.014764875476216681,0.6080604605046938,True,75,0.11785549563556699,0.6881405059828183,True
6367,0,,,False,25,-0.056067336565921444,0.6360578081404359,True,75,0.05373158656512672,0.6641128359632825,True
6368,0,,,False,25,0.02790457573194969,0.6029194829491047,True,75,0.003361457330704939,0.6581693852313041,True
6369,0,,,False,25,-0.0018675596091382474,0.5892655905178403,True,75,0.007519985164331864,0.6703740722781828,True
6370,0,,,False,25,-0.2680106639999314,0.5963177732060556,True,75,0.09859463700883592,0.6711892379547562,True
6371,0,,,False,25,-0.12017986922791707,0.5987881378053204,True,75,0.020685485852794873,0.6650046183738387,True
6372,0,,,False,25,-0.2024062837109845,0.6399128034508283,True,75,0.01040346633528717,0.6355042598771715,True
6373,0,,,False,25,-0.07663917562110578,0.6175348603035425,True,75,0.08542607336800528,0.6657339220126264,True
6374,0,,,False,25,-0.07798291208098505,0.630521636716466,True,75,-0.014823375168453357,0.6384869469328196,True
6375,0,,,False,25,-0.011546056788839146,0.6306357600217611,True,75,-0.10904817707182114,0.6769354093716485,True
6376,0,,,False,25,-0.05692016206596495,0.5907992016470135,True,75,-0.14101255994742834,0.6995172692037389,True
6377,0,,,False,25,-0.05640290141956669,0.591219375611457,True,75,-0.1659096457705718,0.7077599726568059,True
6378,0,,,False,25,-0.13393841825657515,0.6238169638354016,True,75,-0.07675024485258432,0.708992622987033,True
6379,0,,,False,25,-0.0981898082495592,0.7012949883744263,True,75,0.0471071176742586,0.668116775361968,True
6380,0,,,False,25,-0.07797904405207119,0.6523077307606229,True,75,0.01887168722827486,0.7138502708801193,True
6381,0,,,False,25,0.15187932401780002,0.6468455377871473,True,75,-0.045043829818618694,0.6659791513987159,True
6382,0,,,False,25,0.07076392432632582,0.6759530245373624,True,75,0.1078779885131688,0.6713104040222794,True
6383,0,,,False,25,0.07763943028509185,0.6504847036530313,True,75,-0.046429595973796485,0.6789066917791713,True
6384,0,,,False,25,-0.0882687389395407,0.650466661638631,True,75,0.0811138003072279,0.6854808370353013,True
6385,0,,,False,25,-0.11063978875352681,0.6426565988003494,True,75,-0.01177975276417584,0.6653216410305149,True
6386,0,,,False,25,-0.13610812217951213,0.7130396358865877,True,75,0.04568871288841026,0.6765100147205939,True
6387,0,,,False,25,0.06692785489208258,0.6648080281786858,True,75,-0.08526642809699742,0.6688944971491135,True
6388,0,,,False,25,0.07723065150407873,0.655248777502776,True,75,-0.024813531521984858,0.6517762322487368,True
6389,0,,,False,25,0.11977641681236037,0.6413300946334285,True,75,0.023591679100330464,0.6815136965302717,True
6390,0,,,False,25,-0.09097684258441191,0.5908468830043996,True,75,0.03346942670669855,0.684952800630377,True
6391,0,,,False,25,-0.12584968830395585,0.5911718310701484,True,75,0.07632818564245004,0.6709451806526997,True
6392,0,,,False,25,-0.12373754176880897,0.6380208132720774,True,75,0.11191420811375302,0.7091273153271174,True
6393,0,,,False,25,-0.3201503150714251,0.6793937769551109,True,75,0.008952035694040517,0.667303755381096,True
6394,0,,,False,25,-0.2352842541882606,0.6236710098282165,True,75,0.06264586476185116,0.6940745677128162,True
6395,0,,,False,25,-0.22134923552953778,0.6298569751065834,True,75,0.17067289357591867,0.6754965834812855,True
6396,0,,,False,25,-0.22764408860589444,0.6101968119474209,True,75,-0.01524093413292988,0.6457419299778812,True
6397,0,,,False,25,-0.2544132023040924,0.6461531532660366,True,75,-0.10886491447648292,0.6307174102744244,True
6398,0,,,False,25,-0.06034932814008807,0.6033998900365255,True,75,-0.03545474819476744,0.6879192711068159,True
6399,0,,,False,25,0.24624697998680722,0.6906188403343873,True,75,-0.0954643240531856,0.6835559579367597,True
6400,0,,,False,25,0.26078621977311883,0.66182547649636,True,75,-0.07753889377609072,0.6699517676454265,True
6401,0,,,False,25,0.18067063031104383,0.7150400226252672,True,75,-0.04941408084569555,0.7132553578872345,True
6402,0,,,False,24,0.03198375249286208,0.6830768572955564,True,76,-0.1110145826658028,0.6887720054204484,True
6403,0,,,False,24,0.07308399461880767,0.721903677648838,True,76,-0.0819852084652123,0.6775377123475353,True
6404,0,,,False,24,0.03266632255082069,0.6482922919315627,True,76,-0.176588088035458,0.6479085950707556,True
6405,0,,,False,24,0.03981260133207454,0.6300195592311796,True,76,-0.04142932897810198,0.6848134206832853,True
6406,0,,,False,24,-0.04352433761768528,0.6342073385072197,True,76,0.009513055033580367,0.6903345552985293,True
6407,0,,,False,24,-0.029716295942830057,0.6818092612629758,True,76,-0.0108576065831114,0.6449625808279198,True
6408,0,,,False,24,0.16153198300445185,0.6848706123228601,True,76,-0.06609324603143672,0.6728956345550907,True
6409,0,,,False,24,-0.004468086777670817,0.631723097944974,True,76,-0.11603116267546376,0.6624353627761701,True
6410,0,,,False,24,0.2221318253873473,0.6583006597021102,True,76,-0.06274238169088316,0.6464604131829439,True
6411,0,,,False,24,0.17055551048473627,0.6852345119142361,True,76,-0.0846914528097329,0.6480969604169411,True
6412,0,,,False,24,0.09904199500528242,0.6581163388174713,True,76,-0.05650209749220272,0.6859376517361196,True
6413,0,,,False,24,-0.12737760849341237,0.654353228193467,True,76,0.01767368700804473,0.6923527810605171,True
6414,0,,,False,24,-0.11765075880642455,0.6694018360618786,True,76,0.16797770691198557,0.6840729051299947,True
6415,0,,,False,24,-0.15785666494692177,0.6362355026832924,True,76,0.13735530712360067,0.6743525482796865,True
6416,0,,,False,24,-0.12423004044687136,0.6348869046072699,True,76,0.09684592441676931,0.6588227805756103,True
6417,0,,,False,24,0.18456332744772683,0.695676386460719,True,76,0.09611451171396637,0.6724872491269831,True
6418,0,,,False,24,0.11335655396559463,0.6598894201690987,True,76,0.23382329324528842,0.657254767777329,True
6419,0,,,False,24,0.1512607209406778,0.6856363647017317,True,76,0.002671959158542654,0.6416901716200537,True
6420,0,,,False,24,-0.10436210951918101,0.6682295329461596,True,76,-0.02849075532059235,0.6525569114130434,True
6421,0,,,False,24,-0.09197616966353102,0.6413939330265485,True,76,-0.03249335122149405,0.6368515482451038,True
6422,0,,,False,24,-0.1726918170133551,0.6463658551078761,True,76,0.08745804099211868,0.6616521459527738,True
6423,0,,,False,24,-0.06318418158699424,0.6546324004096398,True,76,0.12382612135642057,0.6646659870562867,True
6424,0,,,False,24,0.026637489791852265,0.6084266967847481,True,76,-0.1408156810060221,0.6982642099590123,True
6425,0,,,False,24,-0.09554272960296169,0.6043119955516562,True,76,0.045446183109667276,0.6698190250073391,True
6426,0,,,False,23,-0.06581456641894476,0.531294780722954,True,77,-0.0457266377567137,0.6850455792020932,True
6427,0,,,False,23,-0.22381889615326567,0.5760212767568713,True,77,-0.008094599706164326,0.7207416792417464,True
6428,0,,,False,23,-0.30305327095065804,0.6177638162121941,True,77,-0.018576891899469393,0.695969809045527,True
6429,0,,,False,22,-0.2043517355915257,0.5271055432092909,True,78,0.09132168965045939,0.6797127108354273,True
6430,0,,,False,22,-0.03612037875785113,0.5469519982362168,True,78,-0.04026515772785095,0.6683086819422007,True
6431,0,,,False,22,0.11980293072564387,0.5128646151327122,True,78,0.04850793658257076,0.6995303560944757,True
6432,0,,,False,22,0.1104110790889445,0.5120030941497513,True,78,0.10523348635422153,0.6596126052578443,True
6433,0,,,False,22,0.11821513934958378,0.5258249577532684,True,78,0.004831924775546945,0.6606466063549401,True
6434,0,,,False,22,-0.05148675101962616,0.5694942663075773,True,78,-0.03392808696702273,0.6690099952010289,True
6435,0,,,False,22,0.04697524768341108,0.5636580159916221,True,78,-0.054714031906037755,0.7086694353080369,True
6436,0,,,False,22,0.011676967112177895,0.6004479211892688,True,78,0.08903964327229488,0.7083597723396365,True
6437,0,,,False,22,0.13375375279867552,0.6240519556103582,True,78,0.13005476126547588,0.6377472014304095,True
6438,0,,,False,22,-0.1531152156318174,0.6542292823634203,True,78,-0.013348904152067912,0.6623510518131134,True
6439,0,,,False,22,-0.13028461902568625,0.6454187892208404,True,78,-0.1317508394180423,0.6343579478717841,True
6440,0,,,False,22,-0.03532319913851869,0.6320636514062672,True,78,-0.05514599494033915,0.6757399679423262,True
6441,0,,,False,22,-0.025379797977138276,0.6484261761596661,True,78,-0.09574240650259866,0.6205602041795174,True
6442,0,,,False,22,-0.01526388476823206,0.6181254642733384,True,78,-0.01217410896970934,0.6826554200290271,True
6443,0,,,False,22,-0.193871686121219,0.649669403747424,True,78,0.011200269793773625,0.7027571875684829,True
6444,0,,,False,22,-0.17671270055917293,0.6242990020145729,True,78,-0.11358130273277886,0.6770887236843416,True
6445,0,,,False,22,-0.25421314297577263,0.6146325054848032,True,78,-0.022201494381602054,0.7514671154014153,True
6446,0,,,False,22,-0.10307316864260291,0.5409531178824257,True,78,0.13450628393957892,0.7227965904432114,True
6447,0,,,False,22,-0.013690831933387987,0.49835547222913035,True,78,0.178589678985346,0.7295006464429838,True
6448,0,,,False,22,-0.009813862004521763,0.475545458560181,True,78,0.25884461525632346,0.6954770891727358,True
6449,0,,,False,22,-0.10731721320037155,0.498307693446358,True,78,0.19645198147374698,0.7108112992862335,True
6450,0,,,False,22,-0.13283421609436194,0.5655752362156913,True,78,0.013687945109044204,0.6550062715727634,True
6451,0,,,False,22,-0.05885244713191284,0.5178822893087986,True,78,0.007198476848958138,0.6395651697901762,True
6452,0,,,False,22,-0.013356608986357084,0.5218674952513703,True,78,-0.1702254689693456,0.6385288905032712,True
6453,0,,,False,22,-0.218131529337795,0.5272656480993366,True,78,-0.06112454210099246,0.6214114809626349,True
6454,0,,,False,22,-0.30390987327950975,0.5725571917774965,True,78,-0.08367619842037623,0.6348733808364436,True
6455,0,,,False,22,-0.3473234031046333,0.6198445476708068,True,78,-0.0703209136878766,0.6768855462795131,True
6456,0,,,False,22,-0.22031229591343457,0.6145009392250135,True,78,-0.1598700511347903,0.7083715109870323,True
6457,0,,,False,22,-0.25427668246618973,0.6183611249912037,True,78,-0.03710553838256863,0.7194153665018381,True
6458,0,,,False,22,-0.3127993672562459,0.6444792633187163,True,78,0.06062632134724472,0.7229042310316459,True
6459,0,,,False,22,-0.3315528223525124,0.6027250483955722,True,78,0.11678738762640418,0.7651177037888726,True
6460,0,,,False,22,-0.2002592671093079,0.5935763090483397,True,78,0.035933482351520246,0.7300006074437932,True
6461,0,,,False,22,-0.19955906554541816,0.5744816515337996,True,78,0.033987990957593035,0.7479905700612426,True
6462,0,,,False,22,0.0064835170016082685,0.5310377729431209,True,78,-0.1120463312838644,0.6438491087165632,True
6463,0,,,False,22,0.053716470392045565,0.5334272234008741,True,78,-0.014755844588566805,0.6657000524980314,True
6464,0,,,False,22,0.22226083005819294,0.543616260348189,True,78,-0.0138526520341776,0.6565686455514705,True
6465,0,,,False,22,0.1400934918316854,0.5649807582414375,True,78,0.16601933833319252,0.6662214207174819,True
6466,0,,,False,22,0.1479683888717445,0.5926938154509104,True,78,0.1536899201977504,0.7083172323950896,True
6467,0,,,False,22,0.21543856691804197,0.5850248921738881,True,78,-0.05967438414127182,0.6555493384332989,True
6468,0,,,False,22,0.18354062856816888,0.6122600975748305,True,78,-0.17635212614666945,0.7096136912347055,True
6469,0,,,False,22,0.10251794938244671,0.5817334051805954,True,78,-0.1520918417676282,0.6790925213628786,True
6470,0,,,False,22,0.08272593428906863,0.6547293409161027,True,78,-0.16167870071709373,0.7230571102024361,True
6471,0,,,False,22,0.24459087238332922,0.6596270042717156,True,78,-0.07092927135901772,0.7298124512670824,True
6472,0,,,False,22,0.20317401941719282,0.6549481851621465,True,78,0.018679592724848464,0.69276076710774,True
6473,0,,,False,22,0.12722965250611543,0.6286966804979891,True,78,-0.04493149571944873,0.6745279603054181,True
6474,0,,,False,22,0.07963562347437057,0.6267810209081028,True,78,0.1412425653305203,0.6697318942512411,True
6475,0,,,False,22,0.1693528180496837,0.6079007280682301,True,78,0.11974267995301681,0.680256599892733,True
6476,0,,,False,22,0.03245648993267543,0.5590339752692014,True,78,0.16844105069697246,0.6389464490802703,True
6477,0,,,False,22,-0.10118098030748067,0.6325442525927752,True,78,0.16940694710600082,0.6577042059042155,True
6478,0,,,False,22,0.12485347716635832,0.6239671209647123,True,78,-0.06499345169732125,0.6350022106041661,True
6479,0,,,False,22,0.10655681646998773,0.6429344026689843,True,78,-0.11672887954084903,0.6166323811753945,True
6480,0,,,False,22,0.21339532942854633,0.6302082942654234,True,78,0.03004780660458592,0.6247085225654626,True
6481,0,,,False,22,0.23273112797810633,0.6805084709585091,True,78,-0.026792050517903992,0.607912191577202,True
6482,0,,,False,22,0.25029731814765416,0.6828257297167754,True,78,0.014177988281646705,0.6200465003975126,True
6483,0,,,False,22,0.3107217146479108,0.6170819766836579,True,78,-0.08934521576166267,0.6420023796001937,True
6484,0,,,False,22,0.10168820089340552,0.5386126363656822,True,78,-0.07089703780687093,0.6636559868815449,True
6485,0,,,False,22,-0.07077247599620663,0.5881385188922432,True,78,0.06159387386065862,0.7010648203938026,True
6486,0,,,False,22,-0.0984123834316264,0.6160443783015084,True,78,0.01856664079666418,0.6962512851703544,True
6487,0,,,False,22,-0.0490408342846363,0.6650523109721084,True,78,0.06074901099434733,0.6966469199978564,True
6488,0,,,False,22,-0.0669241972114032,0.7428739931392041,True,78,0.08595670568590996,0.6637451217575259,True
6489,0,,,False,22,-0.11102201793120027,0.7577790848214195,True,78,-0.02540543138262539,0.6540060387111406,True
6490,0,,,False,22,-0.0026510494124617275,0.7111702096943164,True,78,0.013726249620301388,0.657196044795994,True
6491,0,,,False,22,-0.01801615338904601,0.6932865564792446,True,78,-0.022617619039232213,0.6254375080760737,True
6492,0,,,False,22,-0.2852908100538417,0.7239414397044446,True,78,-0.10881895477187402,0.6433566876677166,True
6493,0,,,False,22,-0.42255941757839105,0.7226797603728253,True,78,-0.22577751390793027,0.6996425589001878,True
6494,0,,,False,22,-0.3450227561370904,0.7222648529074276,True,78,-0.2168859847138708,0.7062226937789475,True
6495,0,,,False,22,-0.21876360921453533,0.6912181352472484,True,78,-0.07710973654395918,0.640677750865902,True
6496,0,,,False,22,-0.15824692275284483,0.664855909984739,True,78,-0.04692467912714073,0.732426353746571,True
6497,0,,,False,22,-0.21759568003741106,0.7135831244488682,True,78,0.02770769069602589,0.744421401164938,True
6498,0,,,False,22,-0.10621165136903077,0.7304246934768829,True,78,0.04590292225005128,0.7127348164168197,True
6499,0,,,False,22,-0.21568039609463033,0.7408438274565349,True,78,0.11676963599884033,0.7063159426358756,True
6500,0,,,False,22,-0.2799242081220374,0.6996544133817488,True,78,0.07763601915262615,0.7040250716846634,True
6501,0,,,False,22,-0.27642852787075894,0.6914430807693395,True,78,-0.11183527824990609,0.6422625671520316,True
6502,0,,,False,22,-0.05528040408231953,0.5979785033942125,True,78,0.08025526406471449,0.6034533652289407,True
6503,0,,,False,22,0.06363429906394144,0.6100155677149772,True,78,-0.17309751711950289,0.6646922516719362,True
6504,0,,,False,22,0.1707475219773851,0.6617378042715384,True,78,-0.08521204450228745,0.6503391990640585,True
6505,0,,,False,22,0.10336355262759485,0.6310323882835276,True,78,0.07711008805098024,0.6673154288069678,True
6506,0,,,False,22,0.08166945258159203,0.6281421743916336,True,78,0.02347861887630971,0.6594851769885789,True
6507,0,,,False,22,0.034810205743586044,0.6529521937729762,True,78,-0.1451374070483815,0.7392860723713843,True
6508,0,,,False,22,-0.1090514169812113,0.6834994552247721,True,78,-0.049839348112055294,0.7804599373773845,True
6509,0,,,False,22,-0.06117715115966036,0.6747168488992024,True,78,-0.063547797359944,0.7211166517541926,True
6510,0,,,False,22,-0.1345981843202213,0.64802736244128,True,78,-0.08307051912459547,0.7032009387707268,True
6511,0,,,False,22,0.025233384483257685,0.6532030576841544,True,78,-0.1532127647299828,0.6401410814547369,True
6512,0,,,False,22,0.02368552426682515,0.6624106889305261,True,78,-0.21404992089052718,0.6437382278440352,True
6513,0,,,False,22,0.13005235512070232,0.7145175293524456,True,78,-0.017077690530244282,0.6286468091984523,True
6514,0,,,False,22,0.2679271155225855,0.707708499271765,True,78,-0.0928331089234159,0.6486297170825864,True
6515,0,,,False,22,0.3751410983712832,0.7052156200684753,True,78,0.09346342274700141,0.6726228491936762,True
6516,0,,,False,22,0.44543177700092523,0.708164173808709,True,78,0.03162958033483715,0.6526237160249126,True
6517,0,,,False,22,0.45086380285372984,0.7162452690842925,True,78,-0.02968424197265752,0.7008147162449981,True
6518,0,,,False,22,0.3050255860129157,0.6740285608963448,True,78,-0.06979552810587215,0.7037248403377576,True
6519,0,,,False,22,0.04124710659879169,0.620078072125533,True,78,0.017945424262102067,0.7587470597427122,True
6520,0,,,False,22,0.007181986395297647,0.5960925638097745,True,78,0.054970693258159516,0.7195988678977256,True
6521,0,,,False,22,0.17699339358538524,0.6635148620368262,True,78,0.04759736370858589,0.6999390629735704,True
6522,0,,,False,22,0.045555575996988014,0.681050548145805,True,78,0.11016333796010556,0.7081648899539589,True
6523,0,,,False,22,0.23130410493669776,0.7258278072639864,True,78,0.09065582779635381,0.6284976597757553,True
6524,0,,,False,22,0.17392439055093936,0.7289801856087704,True,78,0.11947544612875462,0.6553019356009427,True
6525,0,,,False,22,0.16354591364247636,0.6867520959703224,True,78,0.22707646521178843,0.6412689870279983,True
6526,0,,,False,22,0.02370492973296192,0.6700363407869179,True,78,0.017078009717489902,0.6483523655861624,True
6527,0,,,False,22,0.10271760236745943,0.6943228493492071,True,78,-0.0978869740559301,0.638804230128922,True
6528,0,,,False,22,0.05012685999207349,0.6402211978530261,True,78,-0.02083225676290161,0.6598899361709357,True
6529,0,,,False,22,0.040886435203004785,0.679001890899229,True,78,-0.2176407702548068,0.7042052614800239,True
6530,0,,,False,22,-0.08697925735751967,0.7028474851733737,True,78,-0.07013856483925886,0.7233022490497878,True
6531,0,,,False,22,0.0696416868410502,0.7408501779152729,True,78,-0.07967782461716115,0.7353041424640296,True
6532,0,,,False,22,0.04201817659333657,0.7087685862678292,True,78,0.016775848059887938,0.6786301489959082,True
