time,ant_id,from_role,to_role,reason,x,y
4990,49,transporter,follower,food_deposited_at_nest,88.51270436908425,92.00009597118898
4992,3,follower,transporter,food_reached_from_trail,240.15658308513645,236.68814127359266
5010,90,transporter,follower,food_deposited_at_nest,88.84130856314258,87.70607112304265
5019,1,transporter,follower,food_deposited_at_nest,91.98998625793206,88.11115217521662
5033,27,transporter,follower,food_deposited_at_nest,92.28783548805988,89.18065501659852
5034,62,transporter,follower,food_deposited_at_nest,92.0415302330259,88.18821338435144
5038,6,transporter,follower,food_deposited_at_nest,89.74674589591683,92.48298113451523
5039,94,follower,transporter,food_reached_from_trail,239.50924202267748,236.81360266730616
5049,34,follower,transporter,food_reached_from_trail,239.22185051403633,237.04744906798922
5068,29,follower,transporter,food_reached_from_trail,239.56466153053472,236.64990316054048
5071,39,follower,transporter,food_reached_from_trail,239.39278270873717,236.94876278490284
5086,17,follower,transporter,food_reached_from_trail,241.0154719501844,236.6846174377654
5094,12,transporter,follower,food_deposited_at_nest,92.34330298937195,91.83715523949911
5101,43,follower,transporter,food_reached_from_trail,239.9378869785932,236.77901707315334
5102,78,transporter,follower,food_deposited_at_nest,90.70978828705258,92.76080816453057
5103,23,follower,transporter,food_reached_from_trail,239.9225737418002,236.76792297608176
5118,98,transporter,follower,food_deposited_at_nest,91.54088339055855,87.71751546485672
5128,56,follower,transporter,food_reached_from_trail,239.61638298780338,236.73971427906676
5136,95,follower,transporter,food_reached_from_trail,240.72108182424253,236.91326510864732
5137,54,transporter,follower,food_deposited_at_nest,89.5220206355372,92.94720789944508
5141,82,transporter,follower,food_deposited_at_nest,87.38404020663415,88.72991238698118
5146,69,transporter,follower,food_deposited_at_nest,91.67450989607819,92.29775653765319
5165,83,transporter,follower,food_deposited_at_nest,87.9608190914925,91.69099478602975
5169,48,transporter,follower,food_deposited_at_nest,87.50353177303546,89.12519122455792
5193,8,follower,transporter,food_reached_from_trail,239.6523931542985,236.6660929061265
5197,4,transporter,follower,food_deposited_at_nest,92.52970860792777,91.4143909899326
5204,31,transporter,follower,food_deposited_at_nest,92.85052873181557,90.70406052978915
5209,7,follower,transporter,food_reached_from_trail,239.55879310710841,236.56142586565477
5213,18,follower,transporter,food_reached_from_trail,240.20054276042768,236.73882093956698
5214,37,follower,transporter,food_reached_from_trail,239.65934393375477,236.68496613821617
5215,15,transporter,follower,food_deposited_at_nest,88.74799565363513,92.68567387416984
5231,88,follower,transporter,food_reached_from_trail,238.96206506122337,236.57526672755947
5248,57,follower,transporter,food_reached_from_trail,240.27431724508853,236.8886081775437
5277,11,transporter,follower,food_deposited_at_nest,89.8097530583034,87.45461760076574
5277,53,transporter,follower,food_deposited_at_nest,92.71337348881866,91.12503896703264
5279,21,transporter,follower,food_deposited_at_nest,90.38810485642512,92.88293468137066
5283,58,transporter,follower,food_deposited_at_nest,91.94357367000075,87.93631433095854
5283,60,follower,transporter,food_reached_from_trail,240.06251770675655,236.58068979731334
5284,65,follower,transporter,food_reached_from_trail,240.85803938374775,236.90037664100427
5288,59,transporter,follower,food_deposited_at_nest,92.73031012232002,89.39431448795419
5310,45,transporter,follower,food_deposited_at_nest,90.71551545480041,92.61665731499146
5312,9,transporter,follower,food_deposited_at_nest,89.76427785711032,87.36189386845857
5326,67,follower,transporter,food_reached_from_trail,240.14672920857288,236.70495880433333
5344,85,transporter,follower,food_deposited_at_nest,92.40684479890604,89.90914862098624
5370,5,follower,transporter,food_reached_from_trail,240.98004650688983,237.00267388254161
5370,41,follower,transporter,food_reached_from_trail,238.85238377978078,237.11406765216486
5372,63,follower,transporter,food_reached_from_trail,240.35638639985694,236.85250849831442
5382,55,follower,transporter,food_reached_from_trail,241.38358500814985,236.94338888300655
5385,0,follower,transporter,food_reached_from_trail,239.44345644372555,236.45413520264827
5398,36,transporter,follower,food_deposited_at_nest,89.20789083162978,87.18873635021983
5419,93,transporter,follower,food_deposited_at_nest,91.73009805617423,92.20770669358679
5420,97,transporter,follower,food_deposited_at_nest,90.4118146382573,92.95344127552559
5423,81,transporter,follower,food_deposited_at_nest,92.90604545545767,89.99425472078028
5424,30,transporter,follower,food_deposited_at_nest,92.25346258690043,91.97538203910754
5433,22,transporter,follower,food_deposited_at_nest,92.38000724077793,90.591421490704
5449,3,transporter,follower,food_deposited_at_nest,92.554329207967,89.26338659787363
5453,49,follower,transporter,food_reached_from_trail,238.86721871770837,237.1988577525316
5464,16,follower,transporter,food_reached_from_trail,240.19376455463524,236.6145959558052
5467,73,transporter,follower,food_deposited_at_nest,87.35490261894627,89.66007345090647
5471,6,follower,transporter,food_reached_from_trail,239.64514079189237,236.60934072369048
5473,75,transporter,follower,food_deposited_at_nest,92.3935796825661,88.66378466057809
5490,86,follower,transporter,food_reached_from_trail,240.75351467717724,236.71619268434156
5496,62,follower,transporter,food_reached_from_trail,240.43812111150956,236.86838734330448
5502,2,transporter,follower,food_deposited_at_nest,91.05830185692817,92.61843541713341
5504,29,transporter,follower,food_deposited_at_nest,92.62236426240393,91.3329135849261
5510,20,transporter,follower,food_deposited_at_nest,87.40278103647262,88.81206551250534
5527,74,transporter,follower,food_deposited_at_nest,90.77252018295157,87.5742797002521
5531,12,follower,transporter,food_reached_from_trail,239.56876219166824,236.92985919879686
5531,94,transporter,follower,food_deposited_at_nest,88.56191409386456,92.36096281585095
5540,78,follower,transporter,food_reached_from_trail,239.43176449082137,236.63969718396095
5545,34,transporter,follower,food_deposited_at_nest,87.54239210728382,91.56942700741996
5558,33,follower,transporter,food_reached_from_trail,239.02643853165947,236.75722934841477
5566,54,follower,transporter,food_reached_from_trail,239.51010649888897,236.64662654612786
5577,69,follower,transporter,food_reached_from_trail,240.06698254136748,236.77125175097328
5580,27,follower,transporter,food_reached_from_trail,240.29955555140995,236.90602641125687
5589,95,transporter,follower,food_deposited_at_nest,92.40410833554282,88.8849217466383
5597,38,transporter,follower,food_deposited_at_nest,92.42351456988615,90.3550650410174
5613,39,transporter,follower,food_deposited_at_nest,88.59822789021901,87.74974933613784
5617,1,follower,transporter,food_reached_from_trail,240.7989417129588,236.72232224169613
5621,8,transporter,follower,food_deposited_at_nest,89.11281710360821,92.76213246296683
5634,98,follower,transporter,food_reached_from_trail,240.66478052685733,236.66935382138882
5636,4,follower,transporter,food_reached_from_trail,240.16035386294624,236.56390459532605
5636,7,transporter,follower,food_deposited_at_nest,89.18894093309555,92.55532416995194
5639,37,transporter,follower,food_deposited_at_nest,89.75925210741975,92.91419605033364
5646,25,transporter,follower,food_deposited_at_nest,88.78636010535604,92.228563691997
5646,31,follower,transporter,food_reached_from_trail,240.1523783788626,236.55425296991055
5647,18,transporter,follower,food_deposited_at_nest,92.11859728929042,91.78665358151827
5651,71,follower,transporter,food_reached_from_trail,241.44445401554086,237.08995625922645
5655,23,transporter,follower,food_deposited_at_nest,87.59915964107216,91.76682374571075
5659,88,transporter,follower,food_deposited_at_nest,90.88573923572648,92.73738809021444
5674,43,transporter,follower,food_deposited_at_nest,90.77436501143715,87.36512184993919
5679,15,follower,transporter,food_reached_from_trail,238.8772405418986,236.67992855320486
5682,57,transporter,follower,food_deposited_at_nest,91.95343371925371,92.07039846776405
5684,42,transporter,follower,food_deposited_at_nest,90.75508066738635,87.44781514625939
5706,21,follower,transporter,food_reached_from_trail,238.7627621235847,237.00928200328423
5718,53,follower,transporter,food_reached_from_trail,240.04327737132553,236.59055333612656
5719,65,transporter,follower,food_deposited_at_nest,92.60625721512538,90.37683587265921
5719,80,transporter,follower,food_deposited_at_nest,88.2199373884803,91.7509715100218
5743,45,follower,transporter,food_reached_from_trail,240.0307575047265,236.5907988624285
5748,58,follower,transporter,food_reached_from_trail,239.93074860406236,236.7842007828568
5751,32,transporter,follower,food_deposited_at_nest,87.83460163119007,88.73268469925097
5803,10,transporter,follower,food_deposited_at_nest,90.94612603269654,87.75533750086998
5826,0,transporter,follower,food_deposited_at_nest,89.04062012016877,92.58988786759616
5836,63,transporter,follower,food_deposited_at_nest,92.63642714046155,90.99244652819921
5856,93,follower,transporter,food_reached_from_trail,240.15786776138535,236.77851946570016
5858,97,follower,transporter,food_reached_from_trail,238.76635670460598,237.03921513256037
5860,30,follower,transporter,food_reached_from_trail,239.98653098903696,236.55323368040735
5860,81,follower,transporter,food_reached_from_trail,239.6480913819964,236.67141386332398
5878,22,follower,transporter,food_reached_from_trail,240.1212186741334,236.83461822968067
5891,41,transporter,follower,food_deposited_at_nest,88.49767778130169,92.4989305286062
5901,6,transporter,follower,food_deposited_at_nest,89.74674589591683,92.48298113451523
5909,56,transporter,follower,food_deposited_at_nest,87.35233280010779,91.09620503807
5911,49,transporter,follower,food_deposited_at_nest,88.51270436908425,92.00009597118898
5936,2,follower,transporter,food_reached_from_trail,240.40554734704477,236.86264360330165
5938,16,transporter,follower,food_deposited_at_nest,92.59434932755781,90.46300951845349
5948,29,follower,transporter,food_reached_from_trail,240.17757520530415,236.7712773885964
5951,62,transporter,follower,food_deposited_at_nest,92.0415302330259,88.18821338435144
5962,60,transporter,follower,food_deposited_at_nest,92.18728421827562,88.41010735525965
5966,12,transporter,follower,food_deposited_at_nest,92.34330298937195,91.83715523949911
5974,78,transporter,follower,food_deposited_at_nest,90.70978828705258,92.76080816453057
5991,54,transporter,follower,food_deposited_at_nest,89.5220206355372,92.94720789944508
5995,94,follower,transporter,food_reached_from_trail,238.95815786371662,237.01660300729125
5997,86,transporter,follower,food_deposited_at_nest,91.66905262259438,87.86785520467572
5998,79,transporter,follower,food_deposited_at_nest,90.02804588442964,87.23210191346045
6006,69,transporter,follower,food_deposited_at_nest,91.67450989607819,92.29775653765319
6041,34,follower,transporter,food_reached_from_trail,238.8137028476599,237.2131421347161
6071,38,follower,transporter,food_reached_from_trail,240.04834396962693,236.71470680213685
6073,37,follower,transporter,food_reached_from_trail,238.93812446045416,236.7332313371582
6074,4,transporter,follower,food_deposited_at_nest,92.52970860792777,91.4143909899326
6083,18,follower,transporter,food_reached_from_trail,240.04858949191134,236.70139175574772
6083,31,transporter,follower,food_deposited_at_nest,92.85052873181557,90.70406052978915
6087,88,follower,transporter,food_reached_from_trail,238.95818630450867,236.7310529937183
6091,7,follower,transporter,food_reached_from_trail,239.49219068513094,236.87260213090778
6098,8,follower,transporter,food_reached_from_trail,238.86676119879883,237.22130244809549
6101,27,transporter,follower,food_deposited_at_nest,92.49657194774757,89.09894177276152
6111,25,follower,transporter,food_reached_from_trail,239.19169640772608,237.0800494695231
6115,57,follower,transporter,food_reached_from_trail,240.16972516389365,236.4760851510394
6130,21,transporter,follower,food_deposited_at_nest,90.38926689177569,92.88996875385529
6133,98,transporter,follower,food_deposited_at_nest,91.54088339055855,87.71751546485672
6140,15,transporter,follower,food_deposited_at_nest,88.74799565363513,92.68567387416984
6153,53,transporter,follower,food_deposited_at_nest,92.71337348881866,91.12503896703264
6158,65,follower,transporter,food_reached_from_trail,240.0940514842865,236.635108539104
6174,45,transporter,follower,food_deposited_at_nest,90.71551545480041,92.61665731499146
6177,1,transporter,follower,food_deposited_at_nest,92.06232277899542,88.08042833238225
6197,89,transporter,follower,food_deposited_at_nest,91.08481347227944,92.15639773238897
6203,55,transporter,follower,food_deposited_at_nest,92.67614408487933,88.6866926928684
6203,58,transporter,follower,food_deposited_at_nest,91.94357367000075,87.93631433095854
6213,96,transporter,follower,food_deposited_at_nest,91.87821693922578,88.11000543463703
6224,67,transporter,follower,food_deposited_at_nest,92.97470466251998,89.91055563454837
6231,33,transporter,follower,food_deposited_at_nest,87.77035666022324,91.7313623896355
6257,5,transporter,follower,food_deposited_at_nest,90.48195679329616,87.1241116419049
6272,59,follower,transporter,food_reached_from_trail,240.45948145428386,236.5275642177491
6273,63,follower,transporter,food_reached_from_trail,239.80924823169102,236.79371903233744
6280,0,follower,transporter,food_reached_from_trail,238.8029351971884,237.03670115908704
6290,93,transporter,follower,food_deposited_at_nest,91.73009805617423,92.20770669358679
6291,97,transporter,follower,food_deposited_at_nest,90.4118146382573,92.95344127552559
6293,42,follower,transporter,food_reached_from_trail,241.02337696445986,236.61769616219786
6293,81,transporter,follower,food_deposited_at_nest,92.90604545545767,89.99425472078028
6295,30,transporter,follower,food_deposited_at_nest,92.25346258690043,91.97538203910754
6304,76,follower,transporter,food_reached_from_trail,238.959933284057,236.67929168526024
6318,22,transporter,follower,food_deposited_at_nest,92.6122370300774,90.74544269707687
6329,10,follower,transporter,food_reached_from_trail,241.15022488096744,236.66464608462238
6336,6,follower,transporter,food_reached_from_trail,238.79265824327442,237.01207074982065
6343,41,follower,transporter,food_reached_from_trail,238.80204172332776,236.95829636643998
6368,2,transporter,follower,food_deposited_at_nest,91.05830185692817,92.61843541713341
6371,49,follower,transporter,food_reached_from_trail,238.81432309894709,237.12027858625646
6389,29,transporter,follower,food_deposited_at_nest,92.62236426240393,91.3329135849261
6400,12,follower,transporter,food_reached_from_trail,239.81338500254043,236.44264678589738
6400,78,follower,transporter,food_reached_from_trail,238.84861585153467,236.73293830573138
6422,51,transporter,follower,food_deposited_at_nest,92.21862215675698,88.12913774142561
6428,54,follower,transporter,food_reached_from_trail,238.7957615871915,237.15459011406602
6441,69,follower,transporter,food_reached_from_trail,239.94223409861564,236.5932550105068
6454,94,transporter,follower,food_deposited_at_nest,88.49485144790906,92.53663901573654
6478,86,follower,transporter,food_reached_from_trail,240.6881853190001,236.79630369880132
6504,37,transporter,follower,food_deposited_at_nest,89.75925210741975,92.91419605033364
6508,4,follower,transporter,food_reached_from_trail,240.09431425991616,236.94903790900818
6512,88,transporter,follower,food_deposited_at_nest,90.88573923572648,92.73738809021444
6517,44,transporter,follower,food_deposited_at_nest,91.16152945363463,92.57535686696869
6518,18,transporter,follower,food_deposited_at_nest,92.11859728929042,91.78665358151827
6518,34,transporter,follower,food_deposited_at_nest,87.46960440820749,91.59344011833643
6520,14,transporter,follower,food_deposited_at_nest,92.40903459861195,91.40921157033186
6521,38,transporter,follower,food_deposited_at_nest,92.67928412663899,90.52469847092044
6538,7,transporter,follower,food_deposited_at_nest,89.18894093309555,92.55532416995194
6545,57,transporter,follower,food_deposited_at_nest,91.95343371925371,92.07039846776405
6550,8,transporter,follower,food_deposited_at_nest,89.11281710360821,92.76213246296683
6559,21,follower,transporter,food_reached_from_trail,238.78545045797546,236.96395813273148
6570,25,transporter,follower,food_deposited_at_nest,88.7169875301115,92.40032481178768
6588,26,transporter,follower,food_deposited_at_nest,91.4039184360477,92.11693335374882
6591,53,follower,transporter,food_reached_from_trail,239.46730013939543,236.63023858813472
6591,65,transporter,follower,food_deposited_at_nest,92.70694635099629,90.43595340941793
6603,45,follower,transporter,food_reached_from_trail,239.7072258822031,236.6127471280895
6609,15,follower,transporter,food_reached_from_trail,238.75991948151673,237.08167461078241
6631,89,follower,transporter,food_reached_from_trail,239.47226988092328,236.6586783671997
6644,98,follower,transporter,food_reached_from_trail,240.91791569096117,236.9556158620395
6666,67,follower,transporter,food_reached_from_trail,239.5991610925369,236.8148769757004
6706,63,transporter,follower,food_deposited_at_nest,92.76686862183334,91.06916003889293
6721,97,follower,transporter,food_reached_from_trail,238.83677270212686,237.0124672960444
6723,0,transporter,follower,food_deposited_at_nest,89.04062012016877,92.58988786759616
6723,93,follower,transporter,food_reached_from_trail,239.52853874156025,236.60995760757072
6728,30,follower,transporter,food_reached_from_trail,239.7914935916468,236.45713128640205
6733,61,transporter,follower,food_deposited_at_nest,87.388747410309,90.82493310814223
6768,6,transporter,follower,food_deposited_at_nest,89.73032663485762,92.80573685342901
6787,41,transporter,follower,food_deposited_at_nest,88.49767778130169,92.4989305286062
6802,2,follower,transporter,food_reached_from_trail,239.7230282147595,236.77447319533485
6815,49,transporter,follower,food_deposited_at_nest,88.51270436908425,92.00009597118898
6824,29,follower,transporter,food_reached_from_trail,239.79016196167092,236.838859613582
6824,78,transporter,follower,food_deposited_at_nest,90.70978828705258,92.76080816453057
6831,12,transporter,follower,food_deposited_at_nest,92.34330298937195,91.83715523949911
6833,42,transporter,follower,food_deposited_at_nest,90.75508066738635,87.44781514625939
6838,10,transporter,follower,food_deposited_at_nest,91.34744746318626,87.49872542213092
6860,54,transporter,follower,food_deposited_at_nest,89.5220206355372,92.94720789944508
6873,69,transporter,follower,food_deposited_at_nest,91.71345693259889,92.34991376393153
6914,94,follower,transporter,food_reached_from_trail,239.22924439387938,236.6373968498573
6939,4,transporter,follower,food_deposited_at_nest,92.52970860792777,91.4143909899326
6942,37,follower,transporter,food_reached_from_trail,239.27225511482712,236.99001040625802
6946,88,follower,transporter,food_reached_from_trail,239.5237395361404,236.67706716683205
6952,44,follower,transporter,food_reached_from_trail,238.91180747460743,236.7339070781117
6952,86,transporter,follower,food_deposited_at_nest,91.66905262259438,87.86785520467572
6954,18,follower,transporter,food_reached_from_trail,240.04665661125088,236.69264352193593
6957,14,follower,transporter,food_reached_from_trail,239.56708138094524,236.76215367019304
6965,38,follower,transporter,food_reached_from_trail,239.74150751918043,236.8370847845733
6971,28,follower,transporter,food_reached_from_trail,237.7772057444459,237.30866420666948
6978,7,follower,transporter,food_reached_from_trail,238.50161282396923,236.7849117316758
6980,57,follower,transporter,food_reached_from_trail,239.62977930681362,236.48142572472523
6985,21,transporter,follower,food_deposited_at_nest,90.38926689177569,92.88996875385529
6992,8,follower,transporter,food_reached_from_trail,238.72652653713064,237.14829459456547
7014,25,follower,transporter,food_reached_from_trail,238.888752797185,236.75267775121864
7024,26,follower,transporter,food_reached_from_trail,239.0705363239413,236.56312414957014
7025,53,transporter,follower,food_deposited_at_nest,92.71337348881866,91.12503896703264
7031,45,transporter,follower,food_deposited_at_nest,90.71551545480041,92.61665731499146
7047,65,follower,transporter,food_reached_from_trail,239.72532169790156,236.79314932419666
7056,15,transporter,follower,food_deposited_at_nest,88.74799565363513,92.68567387416984
7063,89,transporter,follower,food_deposited_at_nest,91.25131058219387,92.3539079452798
7103,67,transporter,follower,food_deposited_at_nest,92.97470466251998,89.91055563454837
7106,59,transporter,follower,food_deposited_at_nest,92.74163275536665,89.39103814934704
7132,19,transporter,follower,food_deposited_at_nest,87.53382946540589,88.54348521169611
7139,98,transporter,follower,food_deposited_at_nest,91.54088339055855,87.71751546485672
7140,63,follower,transporter,food_reached_from_trail,239.58032670837935,236.95691224992333
7149,97,transporter,follower,food_deposited_at_nest,90.4118146382573,92.95344127552559
7153,93,transporter,follower,food_deposited_at_nest,91.73009805617423,92.20770669358679
7158,30,transporter,follower,food_deposited_at_nest,92.25346258690043,91.97538203910754
7166,0,follower,transporter,food_reached_from_trail,238.8057363154615,237.00814727989643
7202,6,follower,transporter,food_reached_from_trail,239.29885867112057,236.74358545105903
7230,41,follower,transporter,food_reached_from_trail,239.44450963632093,236.86080570245934
7232,2,transporter,follower,food_deposited_at_nest,91.05830185692817,92.61843541713341
7235,91,transporter,follower,food_deposited_at_nest,88.20896937587393,92.31839904326117
7254,78,follower,transporter,food_reached_from_trail,239.6217853257633,236.88867354626996
7255,84,transporter,follower,food_deposited_at_nest,87.1164658326358,89.39904391388998
7256,29,transporter,follower,food_deposited_at_nest,92.62236426240393,91.3329135849261
7259,49,follower,transporter,food_reached_from_trail,238.8913400516569,236.69453677942016
7264,12,follower,transporter,food_reached_from_trail,239.14120361302776,236.68846446739582
7301,54,follower,transporter,food_reached_from_trail,238.91632166950413,237.1220153646901
7306,69,follower,transporter,food_reached_from_trail,239.5611699592384,236.81749883150653
7343,10,follower,transporter,food_reached_from_trail,239.28348777165405,236.60057980811223
7371,94,transporter,follower,food_deposited_at_nest,88.49485144790906,92.53663901573654
7373,37,transporter,follower,food_deposited_at_nest,89.75925210741975,92.91419605033364
7375,4,follower,transporter,food_reached_from_trail,239.75554365430324,236.4507272812171
7376,88,transporter,follower,food_deposited_at_nest,90.88573923572648,92.73738809021444
7385,44,transporter,follower,food_deposited_at_nest,91.16152945363463,92.57535686696869
7388,18,transporter,follower,food_deposited_at_nest,92.23171167740962,91.94195637250543
7391,14,transporter,follower,food_deposited_at_nest,92.40903459861195,91.40921157033186
7404,38,transporter,follower,food_deposited_at_nest,92.75656032141826,90.5669972571844
7413,57,transporter,follower,food_deposited_at_nest,92.01061531911922,92.15005616297049
7415,21,follower,transporter,food_reached_from_trail,238.8463538125422,237.15459977726155
7416,7,transporter,follower,food_deposited_at_nest,89.18894093309555,92.55532416995194
7431,8,transporter,follower,food_deposited_at_nest,89.11281710360821,92.76213246296683
7439,86,follower,transporter,food_reached_from_trail,240.44686445898262,236.45305323487952
7453,25,transporter,follower,food_deposited_at_nest,88.69388548683541,92.4589093478546
7456,26,transporter,follower,food_deposited_at_nest,91.43770742858965,92.1527516019385
7461,45,follower,transporter,food_reached_from_trail,239.1495309192704,236.64809087726434
7464,53,follower,transporter,food_reached_from_trail,240.43870737375732,236.5283414902329
7485,65,transporter,follower,food_deposited_at_nest,92.70694635099629,90.43595340941793
7496,15,follower,transporter,food_reached_from_trail,238.83231189084626,236.80726365452728
7497,89,follower,transporter,food_reached_from_trail,239.24172766009022,236.92280487778737
7570,63,transporter,follower,food_deposited_at_nest,92.76686862183334,91.06916003889293
7580,97,follower,transporter,food_reached_from_trail,239.6133065129527,236.749886822444
7585,93,follower,transporter,food_reached_from_trail,239.22371852044805,236.67315548602593
7591,30,follower,transporter,food_reached_from_trail,239.49944106058481,236.58479469805144
7607,0,transporter,follower,food_deposited_at_nest,89.04062012016877,92.58988786759616
7629,6,transporter,follower,food_deposited_at_nest,89.73032663485762,92.80573685342901
7661,2,follower,transporter,food_reached_from_trail,239.6345232003759,236.75319983756378
7671,41,transporter,follower,food_deposited_at_nest,88.49767778130169,92.4989305286062
7681,78,transporter,follower,food_deposited_at_nest,90.7493135542052,92.85977558903483
7691,29,follower,transporter,food_reached_from_trail,239.65262813338197,236.6096485231742
7693,91,follower,transporter,food_reached_from_trail,239.1803631582639,236.5008699619155
7695,12,transporter,follower,food_deposited_at_nest,92.34330298937195,91.83715523949911
7698,49,transporter,follower,food_deposited_at_nest,88.38073306771608,92.34109190500651
7737,69,transporter,follower,food_deposited_at_nest,91.71345693259889,92.34991376393153
7740,54,transporter,follower,food_deposited_at_nest,89.5220206355372,92.94720789944508
7759,76,transporter,follower,food_deposited_at_nest,89.66227496081372,87.35013355423814
7804,37,follower,transporter,food_reached_from_trail,239.08943294308403,236.64417313738502
7806,88,follower,transporter,food_reached_from_trail,239.44624168417863,236.53113488743207
7808,4,transporter,follower,food_deposited_at_nest,92.59901818373004,91.47325317978292
7813,94,follower,transporter,food_reached_from_trail,239.24643862872313,236.72589792249968
7815,44,follower,transporter,food_reached_from_trail,239.63214399818486,236.7922948216345
7822,18,follower,transporter,food_reached_from_trail,239.96338611273003,236.85615300005261
7824,14,follower,transporter,food_reached_from_trail,239.77134388028762,236.70115827317554
7840,10,transporter,follower,food_deposited_at_nest,91.45083451459904,87.44286338905388
7843,21,transporter,follower,food_deposited_at_nest,90.38926689177569,92.88996875385529
7845,57,follower,transporter,food_reached_from_trail,239.13163204242184,236.5448055687561
7856,7,follower,transporter,food_reached_from_trail,239.49855685006492,237.00725650940927
7871,8,follower,transporter,food_reached_from_trail,239.36754532856241,236.8175119155204
7888,45,transporter,follower,food_deposited_at_nest,90.7872262076762,92.79842697980718
7890,26,follower,transporter,food_reached_from_trail,239.61195730176524,236.98982581365325
7895,25,follower,transporter,food_reached_from_trail,239.44623010495263,236.8366911818764
7897,53,transporter,follower,food_deposited_at_nest,92.71337348881866,91.12503896703264
7916,86,transporter,follower,food_deposited_at_nest,91.8420916159703,87.76014628410282
7928,89,transporter,follower,food_deposited_at_nest,91.25131058219387,92.3539079452798
7934,15,transporter,follower,food_deposited_at_nest,88.74799565363513,92.68567387416984
8004,63,follower,transporter,food_reached_from_trail,239.68094475838157,236.4468824855475
8009,97,transporter,follower,food_deposited_at_nest,90.4118146382573,92.95344127552559
8014,93,transporter,follower,food_deposited_at_nest,91.75337255627855,92.24093889337779
8021,30,transporter,follower,food_deposited_at_nest,92.25346258690043,91.97538203910754
8047,0,follower,transporter,food_reached_from_trail,238.89070424232762,236.81345608827596
8067,6,follower,transporter,food_reached_from_trail,238.76203458643118,236.86997606327728
8087,2,transporter,follower,food_deposited_at_nest,91.05830185692817,92.61843541713341
8110,78,follower,transporter,food_reached_from_trail,239.03929707193885,236.7067898317456
8111,41,follower,transporter,food_reached_from_trail,238.9185663852825,236.72546361044812
8123,29,transporter,follower,food_deposited_at_nest,92.62236426240393,91.3329135849261
8127,12,follower,transporter,food_reached_from_trail,239.781063556733,236.49856175024053
8147,91,transporter,follower,food_deposited_at_nest,88.20896937587393,92.31839904326117
8154,49,follower,transporter,food_reached_from_trail,238.7552034977088,237.07022975720557
8168,69,follower,transporter,food_reached_from_trail,239.68227549380052,236.51799867945363
8179,54,follower,transporter,food_reached_from_trail,238.89087620626714,236.74573827100528
8231,37,transporter,follower,food_deposited_at_nest,89.75925210741975,92.91419605033364
8233,88,transporter,follower,food_deposited_at_nest,90.9116514525102,92.79978639256665
8242,4,follower,transporter,food_reached_from_trail,240.06941701977553,236.46266238810736
8242,44,transporter,follower,food_deposited_at_nest,91.19692553028466,92.66128470474308
8253,18,transporter,follower,food_deposited_at_nest,92.23171167740962,91.94195637250543
8253,94,transporter,follower,food_deposited_at_nest,88.49485144790906,92.53663901573654
8254,14,transporter,follower,food_deposited_at_nest,92.5302998865787,91.54576203015745
8271,21,follower,transporter,food_reached_from_trail,239.2020828098841,236.639786725495
8274,57,transporter,follower,food_deposited_at_nest,92.02053790182397,92.16455949649044
8294,7,transporter,follower,food_deposited_at_nest,89.18227701852547,92.58092463359283
8308,8,transporter,follower,food_deposited_at_nest,89.11281710360821,92.76213246296683
8317,45,follower,transporter,food_reached_from_trail,240.0062279628548,236.58882296735794
8321,26,transporter,follower,food_deposited_at_nest,91.47108329242224,92.19480764606263
8325,10,follower,transporter,food_reached_from_trail,240.73858320962833,236.68849961075196
8333,25,transporter,follower,food_deposited_at_nest,88.63384715981219,92.61862621289657
8336,53,follower,transporter,food_reached_from_trail,240.09697330087795,236.8609047202585
8361,89,follower,transporter,food_reached_from_trail,239.90321021108443,236.9276555874668
8374,15,follower,transporter,food_reached_from_trail,238.7105462851088,236.93208795643955
8391,52,transporter,follower,food_deposited_at_nest,88.61162102707256,92.64222432351433
8436,63,transporter,follower,food_deposited_at_nest,92.76686862183334,91.06916003889293
8438,97,follower,transporter,food_reached_from_trail,240.13423799598712,236.9338068190403
8446,93,follower,transporter,food_reached_from_trail,239.66128868745074,236.6903257655173
8453,30,follower,transporter,food_reached_from_trail,240.09159739279463,236.85001353565468
8484,0,transporter,follower,food_deposited_at_nest,88.97969595098206,92.81551444905482
8498,86,follower,transporter,food_reached_from_trail,241.0300854051162,236.7025282767228
8503,6,transporter,follower,food_deposited_at_nest,89.69941079155232,92.9680419722253
8517,2,follower,transporter,food_reached_from_trail,240.07123715367447,236.56465918462285
8538,78,transporter,follower,food_deposited_at_nest,90.7493135542052,92.85977558903483
8549,41,transporter,follower,food_deposited_at_nest,88.49767778130169,92.4989305286062
8556,12,transporter,follower,food_deposited_at_nest,92.34330298937195,91.83715523949911
8556,29,follower,transporter,food_reached_from_trail,239.67206726306173,236.70013202562603
8598,69,transporter,follower,food_deposited_at_nest,91.71345693259889,92.34991376393153
8600,91,follower,transporter,food_reached_from_trail,238.61366294699133,236.82320477551656
8606,49,transporter,follower,food_deposited_at_nest,88.3608175380481,92.39470165112482
8615,54,transporter,follower,food_deposited_at_nest,89.5220206355372,92.94720789944508
8663,88,follower,transporter,food_reached_from_trail,239.58378444683612,236.94680992767084
8668,37,follower,transporter,food_reached_from_trail,238.78015926674496,236.8899152173022
8671,44,follower,transporter,food_reached_from_trail,240.03430086587767,236.79426923927437
